,year,arena,location,team,opponent,team_points,opponent_points
0,2010,Dale F. Halton Arena,Away,NORTH-CAROLINA-ASHEVILLE,charlotte,70,86
1,2010,Thompson-Boling Arena,Away,NORTH-CAROLINA-ASHEVILLE,tennessee,49,124
2,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,campbell,66,85
3,2010,Stegeman Coliseum,Away,NORTH-CAROLINA-ASHEVILLE,georgia,58,79
4,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,furman,66,72
5,2010,Freedom Hall,Neutral,NORTH-CAROLINA-ASHEVILLE,kentucky,57,94
6,2010,Paul Porter Arena,Away,NORTH-CAROLINA-ASHEVILLE,gardner-webb,58,56
7,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,Montreat,100,49
8,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,Catawba,94,81
9,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,wofford,42,68
10,2010,Ramsey Center,Away,NORTH-CAROLINA-ASHEVILLE,western-carolina,76,87
11,2010,Donald N. Dedmon Center,Away,NORTH-CAROLINA-ASHEVILLE,radford,74,82
12,2010,Millis Center,Away,NORTH-CAROLINA-ASHEVILLE,high-point,62,66
13,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,coastal-carolina,57,58
14,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,charleston-southern,74,77
15,2010,Cameron Hall,Away,NORTH-CAROLINA-ASHEVILLE,virginia-military-institute,97,84
16,2010,Vines Center,Away,NORTH-CAROLINA-ASHEVILLE,liberty,74,70
17,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,Bluefield College (VA),97,74
18,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,winthrop,66,53
19,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,Presbyterian,99,89
20,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,high-point,83,69
21,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,radford,92,84
22,2010,CSU Fieldhouse,Away,NORTH-CAROLINA-ASHEVILLE,charleston-southern,54,62
23,2010,Kimbel Arena,Away,NORTH-CAROLINA-ASHEVILLE,coastal-carolina,62,98
24,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,liberty,75,72
25,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,virginia-military-institute,114,97
26,2010,Ross E.Templeton Center,Away,NORTH-CAROLINA-ASHEVILLE,Presbyterian,69,66
27,2010,Winthrop Coliseum,Away,NORTH-CAROLINA-ASHEVILLE,winthrop,65,68
28,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,gardner-webb,89,86
29,2010,Charlie Justice Center,Home,NORTH-CAROLINA-ASHEVILLE,high-point,84,73
30,2010,Kimbel Arena,Away,NORTH-CAROLINA-ASHEVILLE,coastal-carolina,73,92
