"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2018,"Georgia Tech",46.9491525423729,323,19.2376327414212,238,30.7834101382488,105,34.8022598870056,132
2018,"Gonzaga",57.0101724900487,11,16.0733249777557,35,33.04,46,32.0654577620522,216
2018,"Grambling St.",45.5791829882485,337,20.9979666668544,324,31.9686411149826,68,40.7386681589256,26
2018,"Grand Canyon",48.5309278350515,279,18.7746243204089,205,31.6666666666667,80,39.1237113402062,42
2018,"Green Bay",48.607318405243,274,18.5929535400714,182,25.6034482758621,270,32.3320589841617,208
2018,"Hampton",48.8071570576541,267,16.8918741911653,71,28.7365813377374,176,33.7972166998012,160
2018,"Hartford",52.7103331451158,95,18.0851431932734,152,24.929178470255,292,31.2252964426877,241
2018,"Harvard",50.4060324825986,192,20.548394209739,299,26.504854368932,246,27.6102088167053,324
2018,"Hawaii",50.0662690523526,202,19.5470737259037,260,26.2757871878393,249,40.7554671968191,25
2018,"High Point",49.2957746478873,236,19.0708535182797,223,30.8615049073064,102,34.0710932260228,154
2018,"Hofstra",53.2015590200445,78,15.578665751203,24,30.5949008498584,114,36.5256124721604,85
2018,"Holy Cross",52.6131293817718,100,19.1392366910721,228,19.284940411701,346,29.6367112810707,284
2018,"Houston",53.2671829622459,77,17.47117308687,116,33.8308457711443,33,32.6234269119071,200
2018,"Houston Baptist",46.0208562019759,334,18.8369705052699,211,34.0163934426229,29,35.4555433589462,110
2018,"Howard",48.8297872340426,265,18.070015761316,150,29.0512174643157,165,34.5212765957447,140
2018,"IUPUI",48.0300187617261,295,20.52778284315,298,31.9607843137255,70,32.895559724828,191
2018,"Idaho",54.6703296703297,34,19.4152552064141,252,31.0679611650485,96,30.4029304029304,265
2018,"Idaho St.",54.9934725848564,26,18.522169994339,179,19.7986577181208,344,34.5300261096606,139
2018,"Illinois",49.8139287612972,213,18.7528242205151,203,34.0444444444444,28,33.0675172780436,187
2018,"Illinois Chicago",50.6490264603095,181,20.790496910799,312,28.8318144159072,173,35.3469795307039,117
2018,"Illinois St.",49.8381003777658,211,18.9123211126969,218,26.0355029585799,257,33.8370210469509,158
2018,"Incarnate Word",47.5505443234837,312,23.2120726106291,348,26.9277845777234,236,41.1353032659409,22
2018,"Indiana",51.1035653650255,163,18.2212990936556,164,31.7972350230415,74,36.4459535936616,89
2018,"Indiana St.",49.4991160872127,227,20.0512021769877,283,27.6437847866419,210,34.0601060695345,155
2018,"Iona",53.8757823784304,59,15.9586287699735,33,24.4127516778523,301,30.1396244583534,272
2018,"Iowa",54.2784810126582,44,18.6862427304795,193,34.1484716157205,27,35.3924050632911,113
2018,"Iowa St.",49.9465240641711,205,16.9684428349715,74,29.4681778552746,142,29.7860962566845,281
2018,"Jackson St.",43.0355160932297,350,17.2957664565804,97,30.7248764415157,107,24.8612652608213,341
2018,"Jacksonville",48.9913544668588,255,19.1527848385609,231,25.891181988743,263,30.028818443804,275
2018,"Jacksonville St.",50.2213477619282,198,19.2124776003321,237,33.3887043189369,42,30.3984259714707,267
2018,"James Madison",47.9411764705882,299,16.5046888320546,48,28.9496157130658,168,34.1176470588235,153
2018,"Kansas",57.502113271344,8,16.6071062754649,55,29.3981481481481,147,27.0498732037194,329
2018,"Kansas St.",52.5691699604743,102,17.1404258767753,85,25.9164535379369,262,33.7944664031621,161
2018,"Kennesaw St.",49.2665036674817,240,19.2830068502132,241,29.3995859213251,146,34.9022004889976,129
2018,"Kent St.",48.6589068825911,271,18.6933919288279,194,31.4597315436242,83,32.4392712550607,204
2018,"Kentucky",51.7966903073286,134,18.5853316911782,181,35.6507679870655,8,43.9716312056738,4
2018,"LIU Brooklyn",52.1255060728745,118,19.4601920733095,254,29.3921731890092,150,38.663967611336,48
2018,"LSU",54.5171339563863,37,16.6171848661816,56,29.2165898617512,160,32.5025960539979,202
2018,"La Salle",49.0288713910761,252,16.4846668356272,45,25.5448997384481,272,31.0236220472441,247
2018,"Lafayette",53.3353547604609,75,19.2835135624962,242,21.0031347962382,339,28.8053365676167,302
2018,"Lamar",48.4857142857143,281,17.8675754625122,142,31.7333333333333,76,36.2857142857143,92
2018,"Lehigh",52.9197080291971,87,17.4252630704311,110,25.2446183953033,285,25.828186412128,337
2018,"Liberty",52.8312570781427,91,18.1542773179325,157,22.7934044616877,321,33.6919592298981,166
2018,"Lipscomb",51.5401540154015,146,19.9626236285067,277,27.4473924977127,218,40.5940594059406,27
2018,"Little Rock",47.4492931776275,316,21.6774066118559,334,28.2857142857143,193,32.1450522433927,214
2018,"Long Beach St.",49.6661101836394,218,20.7341116009127,310,32.0686540198735,65,40.2893711741792,33
2018,"Longwood",46.3740458015267,330,22.972867213697,346,22.6524685382381,323,35.3053435114504,119
2018,"Louisiana Lafayette",52.6652998462327,99,18.265628879557,166,35.8771929824561,6,38.0317785750897,58
2018,"Louisiana Monroe",49.8505678421996,208,17.7518188600323,132,25.1741293532338,287,24.3275552898984,347
2018,"Louisiana Tech",50.9417808219178,170,17.8693916316373,143,27.4328081556997,219,36.472602739726,88
2018,"Louisville",51.8224299065421,131,16.6624912192798,58,28.617106314948,182,31.9158878504673,223
2018,"Loyola Chicago",57.6638477801269,7,19.1051659092196,227,22.1135029354207,332,32.2410147991543,210
2018,"Loyola MD",47.8050171037628,305,18.9110729308608,217,29.147571035747,163,33.2953249714937,176
2018,"Loyola Marymount",49.4295493439817,230,19.104068186828,226,34.280303030303,22,32.4586423274387,203
2018,"Maine",46.0217515741271,333,21.8507290313267,338,25.4691689008043,275,29.1929021179164,291
2018,"Manhattan",51.5653220951234,145,22.670884140964,344,31.0311284046693,98,37.6279349789284,65
2018,"Marist",52.6900584795322,97,21.6769665572824,333,22.621359223301,325,35.7894736842105,103
2018,"Marquette",56.7755886592984,14,17.3181046519804,99,27.6315789473684,211,28.8322921672273,301
2018,"Marshall",54.7200370198982,31,17.2003693788652,91,22.5677830940989,326,33.0865340120315,186
2018,"Maryland",54.3465045592705,41,20.4159200738448,294,31.4438502673797,84,37.9331306990881,59
2018,"Maryland Eastern Shore",43.1195335276968,349,19.4420963651733,253,28.1763180639585,196,29.6793002915452,283
2018,"Massachusetts",52.5286757038582,105,18.6160117505322,185,27.2479564032698,222,25.0782064650678,339
2018,"McNeese St.",48.8356620093147,264,19.0478827226291,221,29.3361884368308,155,32.7345309381238,196
2018,"Memphis",50.6823144104804,180,20.4452422126393,295,35.1302785265049,11,43.5589519650655,5
2018,"Mercer",54.3252595155709,42,18.7846741663414,206,31.306990881459,87,35.7554786620531,104
2018,"Miami FL",53.083466241361,84,16.7717758888584,64,29.0942360475755,164,29.0802764486975,296
2018,"Miami OH",50.1340482573727,200,19.3327515607169,243,27.0577933450088,229,27.0241286863271,330
2018,"Michigan",53.9069359086918,56,14.0315143285524,4,25.4504504504505,278,30.684811237928,258
2018,"Michigan St.",56.9138276553106,12,19.2033135129199,236,37.0201096892139,4,35.8717434869739,100
2018,"Middle Tennessee",53.1419284940412,81,18.5627610388271,180,30.718954248366,108,30.0650054171181,273
2018,"Milwaukee",50.8791832104368,172,18.0599747586967,149,25.0943396226415,288,27.7368122518434,321
2018,"Minnesota",48.6555048198884,272,15.5227949825753,21,29.967689822294,132,35.1090816844241,126
2018,"Mississippi",48.3491745872936,284,15.8823401431586,31,31.2747426761679,89,33.7668834417209,162
2018,"Mississippi St.",52.2147327876745,113,19.1477626365619,230,32.0957095709571,64,31.6803081367357,230
2018,"Mississippi Valley St.",42.622536634664,351,19.1471801925722,229,30.3759398496241,119,29.055078322385,297
2018,"Missouri",54.0714704159344,51,20.8232557068159,313,30.2941176470588,121,38.3128295254833,54
2018,"Missouri St.",49.3637327677625,232,17.4848450929913,117,33.0985915492958,45,27.3064687168611,326
2018,"Monmouth",52.2991850989523,111,20.8567091281104,316,26.5895953757225,245,44.1210710128056,3
2018,"Montana",51.2105263157895,157,17.4437219161597,112,33.5106382978723,37,38.3157894736842,53
2018,"Montana St.",47.8236607142857,304,17.0925404421716,83,28.6821705426357,179,38.9508928571429,44
2018,"Morehead St.",48.2236842105263,290,22.0785861313964,343,31.1408016443988,93,36.7105263157895,79
2018,"Morgan St.",45.6413103831205,336,18.7467735480241,201,33.5051546391753,38,39.3114936146585,37
2018,"Mount St. Mary's",54.0564903846154,53,16.2156483478454,39,20.5311542390194,341,29.0865384615385,294
2018,"Murray St.",54.9554896142433,27,17.5513197384558,123,32.8527291452111,53,37.3293768545994,70
2018,"NJIT",49.8499399759904,209,18.4521789408852,174,29.98046875,131,32.8931572629052,192
2018,"Navy",49.5506291192331,222,21.2156827291083,327,31.6908212560386,79,36.1893349310965,94
2018,"Nebraska",49.1080797481637,247,16.0312653960486,34,30.0929839391378,130,37.5655823714586,67
2018,"Nebraska Omaha",51.3194834362718,156,18.0231843689837,146,24.9278152069297,293,27.2880404267266,327
2018,"Nevada",54.781054512958,30,13.5245843415999,1,26.5940902021773,244,36.2823949955317,93
2018,"New Hampshire",46.2727272727273,331,17.444213769961,113,28.4780578898226,186,30.4848484848485,260
2018,"New Mexico",53.459595959596,73,16.7728810744608,65,26.0720411663808,255,34.6464646464646,135
2018,"New Mexico St.",51.644908616188,142,17.3866047249708,108,33.8312829525483,32,29.0861618798956,295
2018,"New Orleans",48.7060998151571,269,21.9133957222514,340,32.8170377541142,54,41.4048059149723,18
2018,"Niagara",50.8474576271186,173,14.9809725583123,13,30.9133489461358,101,38.0414312617702,57
2018,"Nicholls St.",51.8518518518519,130,20.361738271721,291,30.4901960784314,117,37.2721928277484,71
2018,"Norfolk St.",49.3851313583007,231,21.0811624755308,325,31.6353887399464,81,31.3024035774176,239
2018,"North Carolina",52.027306578403,124,16.716283350394,61,37.4358974358974,3,28.0099296648738,315
2018,"North Carolina A&T",51.154052603328,160,19.5056223031392,258,28.0249110320285,200,37.5201288244767,68
2018,"North Carolina Central",50.4364429896345,189,20.8509148109238,315,32.9113924050633,52,30.3327877795963,269
2018,"North Carolina St.",53.3836416747809,74,16.7574361122748,63,33.4166666666667,40,34.2259006815969,148
2018,"North Dakota",51.8223234624146,132,17.4570132211203,115,19.8275862068966,343,35.4783599088838,109
2018,"North Dakota St.",53.7025513378967,69,18.4416318582959,172,22.9543039319872,320,30.4293714996889,262
2018,"North Florida",53.5887749595251,70,19.2568274707237,240,25,291,27.630868861306,323
2018,"North Texas",51.0910815939279,164,18.5976574865464,184,30.2681992337165,124,33.5863377609108,168
2018,"Northeastern",56.8513119533528,13,19.8493091438847,274,25.3319713993871,283,35.1020408163265,127
2018,"Northern Arizona",44.9386503067485,340,21.9935147328352,341,27.0566727605119,230,42.5766871165644,10
2018,"Northern Colorado",53.7740271917487,65,16.8248407030242,69,25.3766851704996,282,33.7552742616034,163
2018,"Northern Illinois",49.5114942528736,226,17.0219947800823,78,28.3109404990403,191,33.1034482758621,185
2018,"Northern Iowa",48.4943538268507,280,17.5240727822725,122,24.5039682539683,298,31.3048933500627,238
2018,"Northern Kentucky",53.824200913242,61,17.6239705000386,127,28.0203045685279,201,30.9931506849315,248
2018,"Northwestern",49.4868871151653,228,17.8346609019278,139,29.3893129770992,151,29.133409350057,293
2018,"Northwestern St.",44.2697414395528,345,24.7047016135258,351,32.3958333333333,59,33.19357092942,181
2018,"Notre Dame",51.1063011063011,162,14.6683673469388,9,31.0599835661463,97,30.976430976431,251
2018,"Oakland",51.9582909460834,127,18.1204698825294,154,28.0927835051546,198,35.4526958290946,111
2018,"Ohio",50.9562841530055,169,18.0233171116081,147,22.5022502250225,328,30.8743169398907,253
2018,"Ohio St.",54.0656565656566,52,17.1015269220466,84,30.1716350496838,128,31.1111111111111,244
2018,"Oklahoma",53.5402521823472,71,17.3318452456102,101,28.3082077051926,192,33.1716779825412,182
2018,"Oklahoma St.",49.7751798561151,215,18.1448276533403,156,34.169741697417,25,32.2392086330935,211
2018,"Old Dominion",50.7415254237288,177,15.5125427992453,20,32.2719449225473,60,32.9978813559322,188
2018,"Oral Roberts",48.9030023094688,262,19.0063117009225,220,35.0476190476191,12,24.3071593533487,348
2018,"Oregon",53.2714617169374,76,17.0799738290724,82,30.9741881765196,100,31.6937354988399,228
2018,"Oregon St.",52.0517144463182,122,19.3546546460871,247,31.7703349282297,75,38.6734120292299,47
2018,"Pacific",48.5456660849331,277,17.1511384187896,86,30.3370786516854,120,40.5468295520652,28
2018,"Penn",52.8912466843501,89,16.6533505084598,57,23.7521514629948,310,33.368700265252,174
2018,"Penn St.",52.5534701003928,104,17.3000966328608,98,31.7293233082707,77,31.5146224356176,232
2018,"Pepperdine",49.5449374288965,223,17.1694175678239,87,28.4507042253521,188,35.1535836177474,122
2018,"Pittsburgh",48.2367005379558,288,20.9117622762194,323,23.2142857142857,319,31.9187089061566,222
2018,"Portland",50.6140917905624,184,18.1164448369394,153,19.1940615058325,348,34.6477052359405,134
2018,"Portland St.",49.209391471011,243,16.5072377888767,49,34.7049689440994,17,33.3493052228079,175
2018,"Prairie View A&M",48.9356310187532,258,18.5154364650079,178,31.36,86,39.2295995945261,40
2018,"Presbyterian",49.0384615384615,251,18.8418657717225,213,25.0761421319797,289,28.0128205128205,314
2018,"Princeton",53.8798498122653,58,16.4954931956091,46,22.0556745182013,334,26.1576971214018,334
2018,"Providence",49.607265586647,220,17.3861183974446,107,28.8732394366197,169,38.6352479135984,49
2018,"Purdue",57.6776347162613,5,15.808084309783,30,28.0070237050044,202,35.6223175965665,106
2018,"Quinnipiac",50.3487124463519,195,19.3890914623874,249,27.7403035413153,208,37.0171673819742,74
2018,"Radford",49.252536038441,241,18.7434602611346,200,31.9721980886186,67,31.1799252536038,242
2018,"Rhode Island",51.1450381679389,161,15.3195260653506,18,30.996015936255,99,30.0572519083969,274
2018,"Rice",48.0170835875534,296,20.7784552471126,311,27.6243093922652,212,35.1433801098231,123
2018,"Richmond",52.1311475409836,117,16.8806924251853,70,23.4141791044776,315,29.7267759562842,282
2018,"Rider",52.5698602794411,101,17.6487421629075,128,33.4658187599364,39,42.1157684630739,12
2018,"Robert Morris",47.360248447205,317,20.8994215338683,321,31.1853619729515,92,34.3167701863354,147
2018,"Rutgers",43.6111111111111,347,17.1926863572433,89,33.3075734157651,43,30.4545454545455,261
2018,"SIU Edwardsville",47.7544059124503,307,19.3682814793768,248,29.2682926829268,158,32.9732802728823,190
2018,"SMU",52.016348773842,125,18.0107100240417,145,32.7354260089686,56,30.5177111716621,259
2018,"Sacramento St.",49.0265486725664,253,17.7383592017738,131,23.9275500476644,307,27.8466076696165,319
2018,"Sacred Heart",48.5386819484241,278,21.4509303981949,330,32.5301204819277,58,30.0286532951289,276
2018,"Saint Joseph's",48.8223246287762,266,13.8878307339,2,23.4959349593496,314,34.5622119815668,138
2018,"Saint Louis",47.0710059171598,322,19.4770063119928,255,33.8680926916221,31,45.7988165680473,1
2018,"Saint Mary's",58.6802030456853,4,15.4305812942022,19,29.1585127201566,162,30.3553299492386,268
2018,"Saint Peter's",49.1501416430595,245,19.6339766435529,263,27.0620945319741,228,27.3087818696884,325
2018,"Sam Houston St.",48.2267598065556,289,18.8298434826114,210,32.5342465753425,57,33.9602364320258,157
2018,"Samford",54.4083526682135,40,19.0538457946107,222,24.6975806451613,294,30.800464037123,255
2018,"San Diego",53.1048623315759,83,19.59282267489,261,22.3823246878002,330,39.3087287639133,38
2018,"San Diego St.",51.6753926701571,140,17.0086153299583,77,31.6308243727599,82,35.130890052356,125
2018,"San Francisco",49.341208541572,233,17.4348873265531,111,28.0931586608442,197,29.2594275329396,290
2018,"San Jose St.",48.6477784932389,273,23.5383023928543,349,27.8481012658228,206,34.1918866709594,149
2018,"Santa Clara",48.5915492957746,275,17.2048720586771,92,23.6548223350254,311,30.2176696542894,271
2018,"Savannah St.",48.0522456461961,294,16.6674895087633,59,26.7089499647639,241,29.3308890925756,289
2018,"Seattle",50.974930362117,168,19.6465457883865,264,29.7757847533632,137,34.4846796657382,141
2018,"Seton Hall",52.8702363724071,90,17.7651667026494,133,34.2668863261944,23,35.1664254703329,121
2018,"Siena",48.1564245810056,291,21.7033537972444,335,31.4387211367673,85,36.4245810055866,90
2018,"South Alabama",48.3253588516746,286,20.8830932205864,320,25.6880733944954,267,37.6794258373206,63
2018,"South Carolina",46.204259967231,332,19.7036649039614,267,33.5852225020991,36,42.7635172037138,9
2018,"South Carolina St.",46.7141292442497,326,18.4222019295668,171,29.6103896103896,139,35.815991237678,101
2018,"South Dakota",52.125398512221,119,15.6678942082357,27,29.4009216589862,145,35.653560042508,105
2018,"South Dakota St.",54.2676501580611,45,13.9544383172979,3,24.5755138516533,297,35.3530031612223,115
2018,"South Florida",47.9585798816568,297,21.3545134595263,328,28.7977632805219,175,33.1360946745562,183
2018,"Southeast Missouri St.",54.3114143920596,43,18.0726620040849,151,26.1538461538462,253,37.7171215880893,62
2018,"Southeastern Louisiana",51.1932479627474,158,19.6022592434382,262,29.5390404515522,141,35.3317811408615,118
2018,"Southern",44.3353897924846,344,19.3406593406593,244,32.9156223893066,51,41.5030846887269,17
2018,"Southern Illinois",52.1541950113379,115,18.6962152827745,195,25.9294566253575,261,32.4263038548753,205
2018,"Southern Miss",50.3239104829211,196,14.6011683417865,8,20.5078125,342,28.3274440518257,307
2018,"Southern Utah",50.4254112308565,190,17.3816358252306,105,22.6591760299625,322,35.9047078842881,99
2018,"St. Bonaventure",51.6334864726902,143,16.3488023247913,40,29.3265132139812,157,40.5308831036243,29
2018,"St. Francis NY",48.7039170506912,270,17.7139987779277,130,26.1948529411765,252,30.4147465437788,263
2018,"St. Francis PA",52.8152492668622,92,16.5024287848816,47,25.6880733944954,267,33.4310850439883,170
2018,"St. John's",49.2244053774561,242,16.4446530599032,43,23.5993208828523,312,30.4033092037229,264
