,year,arena,location,team,opponent,team_points,opponent_points
0,2016,Eblen Center,Home,TENNESSEE-TECH,Piedmont,110,72
1,2016,Clune Arena,Away,TENNESSEE-TECH,air-force,70,80
2,2016,Pan American Center,Away,TENNESSEE-TECH,new-mexico-state,63,76
3,2016,Eblen Center,Home,TENNESSEE-TECH,jackson-state,86,82
4,2016,Eblen Center,Home,TENNESSEE-TECH,robert-morris,85,72
5,2016,Eblen Center,Home,TENNESSEE-TECH,Cincinnati-Clermont,91,66
6,2016,Eblen Center,Home,TENNESSEE-TECH,mississippi-valley-state,101,64
7,2016,Eblen Center,Home,TENNESSEE-TECH,east-tennessee-state,63,61
8,2016,Allen Arena,Away,TENNESSEE-TECH,lipscomb,81,78
9,2016,Bud Walton Arena,Away,TENNESSEE-TECH,arkansas,57,83
10,2016,The McKenzie Arena,Away,TENNESSEE-TECH,chattanooga,69,80
11,2016,Eblen Center,Home,TENNESSEE-TECH,miami-oh,77,64
12,2016,Carver-Hawkeye Arena,Away,TENNESSEE-TECH,iowa,63,85
13,2016,Eblen Center,Home,TENNESSEE-TECH,eastern-illinois,94,84
14,2016,Eblen Center,Home,TENNESSEE-TECH,southern-illinois-edwardsville,86,63
15,2016,CFSB Center,Away,TENNESSEE-TECH,murray-state,71,65
16,2016,Winfield Dunn Center,Away,TENNESSEE-TECH,austin-peay,72,66
17,2016,Skyhawk Arena,Away,TENNESSEE-TECH,tennessee-martin,90,96
18,2016,Eblen Center,Home,TENNESSEE-TECH,southeast-missouri-state,91,55
19,2016,Ellis T. Johnson Arena,Away,TENNESSEE-TECH,morehead-state,74,81
20,2016,McBrayer Arena,Away,TENNESSEE-TECH,eastern-kentucky,89,83
21,2016,Eblen Center,Home,TENNESSEE-TECH,tennessee-state,81,79
22,2016,Eblen Center,Home,TENNESSEE-TECH,belmont,89,79
23,2016,Pete Mathews Coliseum,Away,TENNESSEE-TECH,jacksonville-state,68,58
24,2016,Gentry Center Complex,Away,TENNESSEE-TECH,tennessee-state,55,85
25,2016,Eblen Center,Home,TENNESSEE-TECH,jacksonville-state,72,70
26,2016,Curb Event Center,Away,TENNESSEE-TECH,belmont,86,95
27,2016,Eblen Center,Home,TENNESSEE-TECH,morehead-state,59,69
28,2016,Eblen Center,Home,TENNESSEE-TECH,eastern-kentucky,92,82
29,2016,Nashville Municipal Auditorium,Neutral,TENNESSEE-TECH,austin-peay,72,92
30,2016,,Neutral,TENNESSEE-TECH,old-dominion,59,75
