,year,arena,location,team,opponent,team_points,opponent_points
0,2016,Reed Arena,Away,SOUTH-CAROLINA-UPSTATE,texas-am,64,104
1,2016,Ross E.Templeton Center,Away,SOUTH-CAROLINA-UPSTATE,presbyterian,73,74
2,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,navy,55,67
3,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,Bob Jones University,79,83
4,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,winthrop,78,79
5,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,georgia-southern,80,84
6,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,citadel,81,88
7,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,Toccoa Falls,101,54
8,2016,Littlejohn Coliseum,Away,SOUTH-CAROLINA-UPSTATE,clemson,56,76
9,2016,Williams Arena at Minges Coliseum,Away,SOUTH-CAROLINA-UPSTATE,east-carolina,71,82
10,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,North Greenville,70,58
11,2016,Alumni Hall,Away,SOUTH-CAROLINA-UPSTATE,navy,66,57
12,2016,Bartow Arena,Away,SOUTH-CAROLINA-UPSTATE,alabama-birmingham,54,96
13,2016,Moby Arena,Away,SOUTH-CAROLINA-UPSTATE,colorado-state,61,89
14,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,Lees-McRae,88,60
15,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,missouri-kansas-city,70,68
16,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,north-carolina-at,78,68
17,2016,Estelle and Zoom Fleisher Athletic Center,Away,SOUTH-CAROLINA-UPSTATE,njit,80,78
18,2016,Edmunds Center,Away,SOUTH-CAROLINA-UPSTATE,stetson,86,89
19,2016,Alico Arena,Away,SOUTH-CAROLINA-UPSTATE,florida-gulf-coast,56,85
20,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,north-florida,62,78
21,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,jacksonville,68,77
22,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,kennesaw-state,75,78
23,2016,Allen Arena,Away,SOUTH-CAROLINA-UPSTATE,lipscomb,92,91
24,2016,KSU Convocation Center,Away,SOUTH-CAROLINA-UPSTATE,kennesaw-state,62,75
25,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,lipscomb,65,78
26,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,florida-gulf-coast,64,71
27,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,stetson,85,83
28,2016,Jacksonville Veteran's Memorial Arena,Away,SOUTH-CAROLINA-UPSTATE,jacksonville,76,81
29,2016,UNF Arena,Away,SOUTH-CAROLINA-UPSTATE,north-florida,78,81
30,2016,G.B. Hodge Center,Home,SOUTH-CAROLINA-UPSTATE,njit,72,71
31,2016,UNF Arena,Away,SOUTH-CAROLINA-UPSTATE,north-florida,69,92
