,year,arena,location,team,opponent,team_points,opponent_points
0,2016,Detrick Gymnasium,Away,HARTFORD,central-connecticut-state,92,83
1,2016,Chaifetz Arena,Away,HARTFORD,saint-louis,68,85
2,2016,KFC Yum! Center,Away,HARTFORD,louisville,52,87
3,2016,Yanitelli Center,Away,HARTFORD,saint-peters,67,66
4,2016,Chase Family Arena,Home,HARTFORD,niagara,77,73
5,2016,Chase Family Arena,Home,HARTFORD,north-florida,60,81
6,2016,Chase Family Arena,Home,HARTFORD,st-francis-ny,67,74
7,2016,Dunkin' Donuts Center,Away,HARTFORD,providence,66,89
8,2016,Leede Arena,Away,HARTFORD,dartmouth,65,74
9,2016,Chase Family Arena,Home,HARTFORD,quinnipiac,66,68
10,2016,Chase Family Arena,Home,HARTFORD,holy-cross,68,90
11,2016,Chase Family Arena,Home,HARTFORD,sacred-heart,80,71
12,2016,Chase Family Arena,Home,HARTFORD,Widener,69,46
13,2016,Alumni Gymnasium,Away,HARTFORD,rider,80,82
14,2016,Chase Family Arena,Home,HARTFORD,yale,53,88
15,2016,Costello Athletic Center,Away,HARTFORD,massachusetts-lowell,76,80
16,2016,Binghamton University Events Center,Away,HARTFORD,binghamton,76,72
17,2016,Chase Family Arena,Home,HARTFORD,vermont,68,83
18,2016,Chase Family Arena,Home,HARTFORD,stony-brook,43,77
19,2016,Retriever Activities Center,Away,HARTFORD,maryland-baltimore-county,98,87
20,2016,Lundholm Gymnasium,Away,HARTFORD,new-hampshire,71,84
21,2016,Chase Family Arena,Home,HARTFORD,maine,100,105
22,2016,Chase Family Arena,Home,HARTFORD,albany-ny,60,86
23,2016,Chase Family Arena,Home,HARTFORD,massachusetts-lowell,83,85
24,2016,Island Federal Credit Union,Away,HARTFORD,stony-brook,72,85
25,2016,Chase Family Arena,Home,HARTFORD,binghamton,54,68
26,2016,Roy L. Patrick Gymnasium,Away,HARTFORD,vermont,81,92
27,2016,Chase Family Arena,Home,HARTFORD,maryland-baltimore-county,88,65
28,2016,Chase Family Arena,Home,HARTFORD,new-hampshire,63,74
29,2016,Cross Insurance Center,Away,HARTFORD,maine,82,74
30,2016,SEFCU Arena,Away,HARTFORD,albany-ny,59,75
31,2016,SEFCU Arena,Away,HARTFORD,albany-ny,68,59
32,2016,Island Federal Credit Union,Away,HARTFORD,stony-brook,64,80
