,year,arena,location,team,opponent,team_points,opponent_points
0,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,Sarah Lawrence,100,38
1,2017,Dee Glen Smith Spectrum,Away,NJIT,utah-state,84,93
2,2017,Kirby Sports Center,Away,NJIT,lafayette,83,84
3,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,colgate,74,68
4,2017,Hard Rock Hotel Riviera Maya,Neutral,NJIT,georgia-state,53,74
5,2017,Hard Rock Hotel Riviera Maya,Neutral,NJIT,idaho-state,71,67
6,2017,Mackey Arena,Away,NJIT,purdue,68,79
7,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,saint-francis-pa,83,70
8,2017,Costello Athletic Center,Away,NJIT,massachusetts-lowell,75,74
9,2017,Williams Arena,Away,NJIT,minnesota,68,74
10,2017,Memorial Athletic & Convocation Center,Away,NJIT,kent-state,71,87
11,2017,Hynes Athletics Center,Away,NJIT,iona,80,94
12,2017,Liacouras Center,Away,NJIT,temple,63,68
13,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,Dean,92,50
14,2017,Island Federal Credit Union,Away,NJIT,stony-brook,64,61
15,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,brown,75,73
16,2017,G.B. Hodge Center,Away,NJIT,south-carolina-upstate,65,75
17,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,jacksonville,81,82
18,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,north-florida,84,78
19,2017,Edmunds Center,Away,NJIT,stetson,76,82
20,2017,Alico Arena,Away,NJIT,florida-gulf-coast,71,84
21,2017,KSU Convocation Center,Away,NJIT,kennesaw-state,65,71
22,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,lipscomb,62,66
23,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,kennesaw-state,53,54
24,2017,Allen Arena,Away,NJIT,lipscomb,63,87
25,2017,UNF Arena,Away,NJIT,north-florida,69,91
26,2017,Swisher Gymnasium,Away,NJIT,jacksonville,73,76
27,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,florida-gulf-coast,73,80
28,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,stetson,60,56
29,2017,Estelle and Zoom Fleisher Athletic Center,Home,NJIT,south-carolina-upstate,88,87
30,2017,Allen Arena,Away,NJIT,lipscomb,66,97
