,year,arena,location,team,opponent,team_points,opponent_points
0,2017,Dee Events Center,Home,WEBER-STATE,Antelope Valley,128,65
1,2017,Firestone Fieldhouse,Away,WEBER-STATE,pepperdine,68,69
2,2017,Maples Pavilion,Away,WEBER-STATE,stanford,49,67
3,2017,Alaska Airlines Center,Neutral,WEBER-STATE,california-davis,86,58
4,2017,Alaska Airlines Center,Neutral,WEBER-STATE,iona,54,76
5,2017,Alaska Airlines Center,Neutral,WEBER-STATE,buffalo,72,74
6,2017,Dee Events Center,Home,WEBER-STATE,denver,55,57
7,2017,Marriott Center,Away,WEBER-STATE,brigham-young,66,77
8,2017,Dee Events Center,Home,WEBER-STATE,West Coast Baptist,107,51
9,2017,Dee Events Center,Home,WEBER-STATE,utah-valley,93,85
10,2017,Dee Glen Smith Spectrum,Away,WEBER-STATE,utah-state,77,71
11,2017,Max Worthington Arena,Away,WEBER-STATE,montana-state,87,75
12,2017,Adams Center/Dahlberg Arena,Away,WEBER-STATE,montana,84,81
13,2017,Dee Events Center,Home,WEBER-STATE,idaho,91,66
14,2017,Dee Events Center,Home,WEBER-STATE,eastern-washington,70,67
15,2017,Betty Engelstad Sioux Center,Away,WEBER-STATE,north-dakota,77,83
16,2017,Bank of Colorado Arena,Away,WEBER-STATE,northern-colorado,74,69
17,2017,Holt Arena,Away,WEBER-STATE,idaho-state,85,73
18,2017,Dee Events Center,Home,WEBER-STATE,idaho-state,96,74
19,2017,Dee Events Center,Home,WEBER-STATE,southern-utah,90,74
20,2017,Dee Events Center,Home,WEBER-STATE,northern-arizona,86,80
21,2017,The Nest,Away,WEBER-STATE,sacramento-state,74,77
22,2017,Peter W. Stott Center,Away,WEBER-STATE,portland-state,96,93
23,2017,Dee Events Center,Home,WEBER-STATE,northern-colorado,69,63
24,2017,Dee Events Center,Home,WEBER-STATE,north-dakota,68,77
25,2017,Reese Court,Away,WEBER-STATE,eastern-washington,72,82
26,2017,Cowan Spectrum,Away,WEBER-STATE,idaho,78,83
27,2017,Dee Events Center,Home,WEBER-STATE,montana,74,78
28,2017,Dee Events Center,Home,WEBER-STATE,montana-state,76,67
29,2017,,Neutral,WEBER-STATE,southern-utah,90,70
30,2017,,Neutral,WEBER-STATE,eastern-washington,80,72
31,2017,,Neutral,WEBER-STATE,north-dakota,89,93
32,2017,Titan Gym,Away,WEBER-STATE,cal-state-fullerton,80,76
33,2017,American Bank Center,Away,WEBER-STATE,texas-am-corpus-christi,73,82
