,year,arena,location,team,opponent,team_points,opponent_points
0,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,Milwaukee Engineering,88,58
1,2017,FedExForum,Away,MILWAUKEE,memphis,54,68
2,2017,Allstate Arena,Away,MILWAUKEE,depaul,59,77
3,2017,Sanford Pentagon,Neutral,MILWAUKEE,east-tennessee-state,62,86
4,2017,Sanford Pentagon,Neutral,MILWAUKEE,california-irvine,54,37
5,2017,Sanford Pentagon,Neutral,MILWAUKEE,south-dakota-state,58,81
6,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,jacksonville,72,67
7,2017,Adams Center/Dahlberg Arena,Away,MILWAUKEE,montana,69,75
8,2017,Max Worthington Arena,Away,MILWAUKEE,montana-state,83,78
9,2017,Joseph J. Gentile Center,Away,MILWAUKEE,loyola-il,56,72
10,2017,Convocation Center,Away,MILWAUKEE,ohio,69,71
11,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,western-illinois,59,75
12,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,belmont,56,62
13,2017,Beeghly Center,Away,MILWAUKEE,youngstown-state,87,88
14,2017,Wolstein Center,Away,MILWAUKEE,cleveland-state,53,62
15,2017,Resch Center,Away,MILWAUKEE,green-bay,74,80
16,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,northern-kentucky,68,58
17,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,wright-state,67,70
18,2017,UIC Pavilion,Away,MILWAUKEE,illinois-chicago,57,71
19,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,cleveland-state,63,62
20,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,youngstown-state,94,85
21,2017,Calihan Hall,Away,MILWAUKEE,detroit-mercy,73,69
22,2017,Athletics Center O'rena,Away,MILWAUKEE,oakland,70,79
23,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,valparaiso,53,71
24,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,illinois-chicago,100,105
25,2017,Ervin J. Nutter Center,Away,MILWAUKEE,wright-state,65,76
26,2017,Bank of Kentucky Center,Away,MILWAUKEE,northern-kentucky,63,69
27,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,green-bay,56,80
28,2017,Athletics-Recreation Center,Away,MILWAUKEE,valparaiso,61,67
29,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,detroit-mercy,74,81
30,2017,UW-Milwaukee Panther Arena,Home,MILWAUKEE,oakland,75,86
31,2017,,Neutral,MILWAUKEE,detroit-mercy,85,60
32,2017,,Neutral,MILWAUKEE,valparaiso,43,41
33,2017,,Neutral,MILWAUKEE,illinois-chicago,74,68
34,2017,,Neutral,MILWAUKEE,northern-kentucky,53,59
