,year,arena,location,team,opponent,team_points,opponent_points
0,2017,Ted Constant Convocation Ctr.,Away,JAMES-MADISON,old-dominion,55,62
1,2017,JMU Convocation Center,Home,JAMES-MADISON,rice,70,94
2,2017,Max Worthington Arena,Away,JAMES-MADISON,montana-state,73,80
3,2017,JMU Convocation Center,Home,JAMES-MADISON,texas-southern,56,67
4,2017,JMU Convocation Center,Home,JAMES-MADISON,louisiana-lafayette,70,82
5,2017,EagleBank Arena,Away,JAMES-MADISON,george-mason,77,80
6,2017,Dale F. Halton Arena,Away,JAMES-MADISON,charlotte,56,65
7,2017,Willett Hall,Away,JAMES-MADISON,longwood,71,59
8,2017,University Arena,Away,JAMES-MADISON,western-michigan,67,74
9,2017,Holmes Convocation Center,Away,JAMES-MADISON,appalachian-state,61,73
10,2017,JMU Convocation Center,Home,JAMES-MADISON,richmond,55,75
11,2017,JMU Convocation Center,Home,JAMES-MADISON,maryland-baltimore-county,61,62
12,2017,JMU Convocation Center,Home,JAMES-MADISON,East Mennonite,82,65
13,2017,JMU Convocation Center,Home,JAMES-MADISON,drexel,78,67
14,2017,JMU Convocation Center,Home,JAMES-MADISON,towson,64,44
15,2017,Mack Sports Complex,Away,JAMES-MADISON,hofstra,62,54
16,2017,Matthews Arena,Away,JAMES-MADISON,northeastern,54,64
17,2017,JMU Convocation Center,Home,JAMES-MADISON,college-of-charleston,51,53
18,2017,JMU Convocation Center,Home,JAMES-MADISON,elon,60,59
19,2017,Kaplan Arena at William and Mary Hall,Away,JAMES-MADISON,william-mary,72,73
20,2017,TD Arena,Away,JAMES-MADISON,college-of-charleston,60,73
21,2017,JMU Convocation Center,Home,JAMES-MADISON,north-carolina-wilmington,76,87
22,2017,Bob Carpenter Center,Away,JAMES-MADISON,delaware,61,66
23,2017,Alumni Gym,Away,JAMES-MADISON,elon,61,67
24,2017,JMU Convocation Center,Home,JAMES-MADISON,northeastern,73,69
25,2017,Trask Coliseum,Away,JAMES-MADISON,north-carolina-wilmington,73,88
26,2017,JMU Convocation Center,Home,JAMES-MADISON,delaware,57,58
27,2017,JMU Convocation Center,Home,JAMES-MADISON,william-mary,95,92
28,2017,SECU Arena,Away,JAMES-MADISON,towson,65,75
29,2017,Daskalakis Athletic Center,Away,JAMES-MADISON,drexel,70,64
30,2017,JMU Convocation Center,Home,JAMES-MADISON,hofstra,66,71
31,2017,North Charleston Coliseum,Neutral,JAMES-MADISON,drexel,80,70
32,2017,North Charleston Coliseum,Neutral,JAMES-MADISON,college-of-charleston,62,67
