,year,arena,location,team,opponent,team_points,opponent_points
0,2017,Times Union Center,Home,SIENA,cornell,89,78
1,2017,Charles E. Smith Center,Away,SIENA,george-washington,75,77
2,2017,Allen Fieldhouse,Away,SIENA,kansas,65,86
3,2017,Kimmel Arena,Away,SIENA,north-carolina-asheville,80,92
4,2017,Times Union Center,Home,SIENA,arkansas-pine-bluff,66,43
5,2017,SEFCU Arena,Away,SIENA,albany-ny,72,81
6,2017,Reilly Center,Away,SIENA,st-bonaventure,74,81
7,2017,Times Union Center,Home,SIENA,fairfield,80,73
8,2017,Alumni Gymnasium,Away,SIENA,rider,69,71
9,2017,Alico Arena,Away,SIENA,florida-gulf-coast,69,73
10,2017,Times Union Center,Home,SIENA,bucknell,71,68
11,2017,Mack Sports Complex,Away,SIENA,hofstra,64,84
12,2017,Times Union Center,Home,SIENA,vermont,60,76
13,2017,Koessler Athletic Center,Away,SIENA,canisius,79,82
14,2017,Gallagher Center,Away,SIENA,niagara,66,71
15,2017,Times Union Center,Home,SIENA,saint-peters,56,54
16,2017,Times Union Center,Home,SIENA,quinnipiac,81,74
17,2017,Webster Bank Arena,Away,SIENA,fairfield,63,54
18,2017,Times Union Center,Home,SIENA,rider,78,68
19,2017,Yanitelli Center,Away,SIENA,saint-peters,65,77
20,2017,Draddy Gymnasium,Away,SIENA,manhattan,81,68
21,2017,Times Union Center,Home,SIENA,iona,66,77
22,2017,TD Bank Sports Center,Away,SIENA,quinnipiac,84,75
23,2017,Times Union Center,Home,SIENA,canisius,73,80
24,2017,Hynes Athletics Center,Away,SIENA,iona,81,79
25,2017,McCann Recreation Center,Away,SIENA,marist,84,77
26,2017,Times Union Center,Home,SIENA,monmouth,82,102
27,2017,Times Union Center,Home,SIENA,manhattan,94,71
28,2017,Times Union Center,Home,SIENA,niagara,76,70
29,2017,Multipurpose Activity Center,Away,SIENA,monmouth,73,77
30,2017,Times Union Center,Home,SIENA,marist,80,64
31,2017,Times Union Center,Neutral,SIENA,fairfield,78,66
32,2017,Times Union Center,Neutral,SIENA,monmouth,89,85
33,2017,Times Union Center,Neutral,SIENA,iona,86,87
