,year,arena,location,team,opponent,team_points,opponent_points
0,2017,Watsco Center,Home,MIAMI-FL,western-carolina,92,43
1,2017,UNF Arena,Away,MIAMI-FL,north-florida,94,56
2,2017,Watsco Center,Home,MIAMI-FL,pennsylvania,74,62
3,2017,HP Field House,Neutral,MIAMI-FL,stanford,67,53
4,2017,HP Field House,Neutral,MIAMI-FL,iowa-state,56,73
5,2017,HP Field House,Neutral,MIAMI-FL,florida,56,65
6,2017,Watsco Center,Home,MIAMI-FL,rutgers,73,61
7,2017,American Airlines Arena,Neutral,MIAMI-FL,wofford,74,57
8,2017,Watsco Center,Home,MIAMI-FL,south-carolina-state,82,46
9,2017,Watsco Center,Home,MIAMI-FL,florida-atlantic,76,56
10,2017,Watsco Center,Home,MIAMI-FL,george-washington,72,64
11,2017,Watsco Center,Home,MIAMI-FL,columbia,78,67
12,2017,Watsco Center,Home,MIAMI-FL,north-carolina-state,81,63
13,2017,Carrier Dome,Away,MIAMI-FL,syracuse,55,70
14,2017,Watsco Center,Home,MIAMI-FL,notre-dame,62,67
15,2017,Petersen Events Center,Away,MIAMI-FL,pittsburgh,72,46
16,2017,Lawrence Joel Coliseum,Away,MIAMI-FL,wake-forest,79,96
17,2017,Cameron Indoor Stadium,Away,MIAMI-FL,duke,58,70
18,2017,Watsco Center,Home,MIAMI-FL,boston-college,78,77
19,2017,Watsco Center,Home,MIAMI-FL,north-carolina,77,62
20,2017,Watsco Center,Home,MIAMI-FL,florida-state,57,75
21,2017,PNC Arena,Away,MIAMI-FL,north-carolina-state,84,79
22,2017,Watsco Center,Home,MIAMI-FL,virginia-tech,74,68
23,2017,KFC Yum! Center,Away,MIAMI-FL,louisville,66,71
24,2017,Watsco Center,Home,MIAMI-FL,georgia-tech,70,61
25,2017,Watsco Center,Home,MIAMI-FL,clemson,71,65
26,2017,John Paul Jones Arena,Away,MIAMI-FL,virginia,54,48
27,2017,Watsco Center,Home,MIAMI-FL,duke,55,50
28,2017,Cassell Coliseum,Away,MIAMI-FL,virginia-tech,61,66
29,2017,Donald L. Tucker Center,Away,MIAMI-FL,florida-state,57,66
30,2017,Barclays Center,Neutral,MIAMI-FL,syracuse,62,57
31,2017,Barclays Center,Neutral,MIAMI-FL,north-carolina,53,78
32,2017,,Neutral,MIAMI-FL,michigan-state,58,78
