,year,arena,location,team,opponent,team_points,opponent_points
0,2017,Convocation Center,Home,NORTHERN-ILLINOIS,indiana-state,80,78
1,2017,Convocation Center,Home,NORTHERN-ILLINOIS,Roosevelt,99,55
2,2017,Convocation Center,Home,NORTHERN-ILLINOIS,idaho,63,49
3,2017,The Matadome,Away,NORTHERN-ILLINOIS,cal-state-northridge,82,84
4,2017,Convocation Center,Home,NORTHERN-ILLINOIS,cal-poly,64,68
5,2017,Convocation Center,Home,NORTHERN-ILLINOIS,elon,80,85
6,2017,Convocation Center,Home,NORTHERN-ILLINOIS,illinois-chicago,92,81
7,2017,Hulman Center,Away,NORTHERN-ILLINOIS,indiana-state,52,63
8,2017,Williams Arena,Away,NORTHERN-ILLINOIS,minnesota,57,77
9,2017,Convocation Center,Home,NORTHERN-ILLINOIS,Olivet Nazarene,95,69
10,2017,FIU Arena,Away,NORTHERN-ILLINOIS,florida-international,60,53
11,2017,Sun Dome,Away,NORTHERN-ILLINOIS,south-florida,59,48
12,2017,Convocation Center,Home,NORTHERN-ILLINOIS,Illinois-Springfield,77,62
13,2017,Millett Hall,Away,NORTHERN-ILLINOIS,miami-oh,67,69
14,2017,Convocation Center,Home,NORTHERN-ILLINOIS,central-michigan,87,83
15,2017,Memorial Athletic & Convocation Center,Away,NORTHERN-ILLINOIS,kent-state,74,70
16,2017,Stroh Center,Away,NORTHERN-ILLINOIS,bowling-green-state,69,52
17,2017,Convocation Center,Home,NORTHERN-ILLINOIS,miami-oh,62,58
18,2017,Convocation Center,Home,NORTHERN-ILLINOIS,ohio,69,78
19,2017,Convocation Center,Home,NORTHERN-ILLINOIS,kent-state,66,73
20,2017,John F. Savage Hall,Away,NORTHERN-ILLINOIS,toledo,74,72
21,2017,Convocation Center,Home,NORTHERN-ILLINOIS,akron,73,76
22,2017,Convocation Center,Home,NORTHERN-ILLINOIS,eastern-michigan,81,69
23,2017,Alumni Arena,Away,NORTHERN-ILLINOIS,buffalo,45,65
24,2017,University Arena,Away,NORTHERN-ILLINOIS,western-michigan,67,76
25,2017,Convocation Center,Home,NORTHERN-ILLINOIS,ball-state,72,81
26,2017,Convocation Center,Home,NORTHERN-ILLINOIS,toledo,80,88
27,2017,McGuirk Arena,Away,NORTHERN-ILLINOIS,central-michigan,89,66
28,2017,Convocation Center,Away,NORTHERN-ILLINOIS,eastern-michigan,68,84
29,2017,Convocation Center,Home,NORTHERN-ILLINOIS,western-michigan,56,70
30,2017,Worthen Arena,Away,NORTHERN-ILLINOIS,ball-state,82,87
31,2017,Convocation Center,Away,NORTHERN-ILLINOIS,eastern-michigan,69,72
