,year,arena,location,team,opponent,team_points,opponent_points
0,2017,Matthews Arena,Home,NORTHEASTERN,boston-university,87,77
1,2017,Harry A. Gampel Pavilion,Away,NORTHEASTERN,connecticut,64,61
2,2017,Case Gym,Away,NORTHEASTERN,boston-university,63,65
3,2017,Case Gym,Neutral,NORTHEASTERN,long-island-university,74,78
4,2017,Case Gym,Neutral,NORTHEASTERN,maine,80,72
5,2017,Matthews Arena,Home,NORTHEASTERN,kent-state,73,70
6,2017,Newman Arena,Away,NORTHEASTERN,cornell,77,80
7,2017,Island Federal Credit Union,Away,NORTHEASTERN,stony-brook,75,77
8,2017,Lavietes Pavilion,Away,NORTHEASTERN,harvard,80,86
9,2017,Roy L. Patrick Gymnasium,Away,NORTHEASTERN,vermont,59,57
10,2017,Breslin Events Center,Away,NORTHEASTERN,michigan-state,81,73
11,2017,Athletics Center O'rena,Away,NORTHEASTERN,oakland,61,59
12,2017,Matthews Arena,Home,NORTHEASTERN,william-mary,84,64
13,2017,Daskalakis Athletic Center,Away,NORTHEASTERN,drexel,75,70
14,2017,Matthews Arena,Home,NORTHEASTERN,delaware,90,54
15,2017,Matthews Arena,Home,NORTHEASTERN,james-madison,64,54
16,2017,Matthews Arena,Home,NORTHEASTERN,drexel,92,75
17,2017,SECU Arena,Away,NORTHEASTERN,towson,67,74
18,2017,Bob Carpenter Center,Away,NORTHEASTERN,delaware,62,69
19,2017,Mack Sports Complex,Away,NORTHEASTERN,hofstra,73,78
20,2017,Matthews Arena,Home,NORTHEASTERN,elon,49,51
21,2017,Matthews Arena,Home,NORTHEASTERN,towson,69,62
22,2017,Kaplan Arena at William and Mary Hall,Away,NORTHEASTERN,william-mary,69,94
23,2017,JMU Convocation Center,Away,NORTHEASTERN,james-madison,69,73
24,2017,TD Arena,Away,NORTHEASTERN,college-of-charleston,73,72
25,2017,Matthews Arena,Home,NORTHEASTERN,hofstra,64,74
26,2017,Matthews Arena,Home,NORTHEASTERN,north-carolina-wilmington,65,66
27,2017,Matthews Arena,Home,NORTHEASTERN,college-of-charleston,71,85
28,2017,Alumni Gym,Away,NORTHEASTERN,elon,105,104
29,2017,Trask Coliseum,Away,NORTHEASTERN,north-carolina-wilmington,65,74
30,2017,North Charleston Coliseum,Neutral,NORTHEASTERN,towson,54,82
