,year,arena,location,team,opponent,team_points,opponent_points
0,2018,Joseph J. Gentile Center,Away,WRIGHT-STATE,loyola-il,80,84
1,2018,Millett Hall,Away,WRIGHT-STATE,miami-oh,67,73
2,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,murray-state,61,80
3,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,Tiffin,73,49
4,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,gardner-webb,67,47
5,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,jacksonville,68,44
6,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,fairfield,57,56
7,2018,E.A. Diddle Arena,Away,WRIGHT-STATE,western-kentucky,60,78
8,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,Ohio Valley,98,68
9,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,kent-state,63,54
10,2018,John F. Savage Hall,Away,WRIGHT-STATE,toledo,77,69
11,2018,JQH Arena,Away,WRIGHT-STATE,missouri-state,50,66
12,2018,McCamish Pavilion,Away,WRIGHT-STATE,georgia-tech,85,81
13,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,illinois-chicago,65,61
14,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,iupui,60,52
15,2018,Calihan Hall,Away,WRIGHT-STATE,detroit-mercy,80,73
16,2018,Athletics Center O'rena,Away,WRIGHT-STATE,oakland,86,81
17,2018,Bank of Kentucky Center,Away,WRIGHT-STATE,northern-kentucky,84,81
18,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,youngstown-state,77,67
19,2018,Resch Center,Away,WRIGHT-STATE,green-bay,80,67
20,2018,UW-Milwaukee Panther Arena,Away,WRIGHT-STATE,milwaukee,61,66
21,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,detroit-mercy,87,55
22,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,oakland,64,51
23,2018,Wolstein Center,Away,WRIGHT-STATE,cleveland-state,74,77
24,2018,Beeghly Center,Away,WRIGHT-STATE,youngstown-state,83,57
25,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,green-bay,68,64
26,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,milwaukee,73,74
27,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,northern-kentucky,69,67
28,2018,Ervin J. Nutter Center,Home,WRIGHT-STATE,cleveland-state,72,63
29,2018,Indiana Farmers Coliseum,Away,WRIGHT-STATE,iupui,56,66
30,2018,UIC Pavilion,Away,WRIGHT-STATE,illinois-chicago,88,81
31,2018,Little Caesars Arena,Neutral,WRIGHT-STATE,green-bay,87,72
32,2018,Little Caesars Arena,Neutral,WRIGHT-STATE,milwaukee,59,53
33,2018,Little Caesars Arena,Neutral,WRIGHT-STATE,cleveland-state,74,57
34,2018,American Airlines Center,Neutral,WRIGHT-STATE,tennessee,47,73
