,year,arena,location,team,opponent,team_points,opponent_points
0,2018,Adams Center/Dahlberg Arena,Home,MONTANA,Whitworth,72,60
1,2018,Petersen Events Center,Away,MONTANA,pittsburgh,83,78
2,2018,Bryce Jordan Center,Away,MONTANA,penn-state,57,70
3,2018,Firestone Fieldhouse,Neutral,MONTANA,oral-roberts,69,64
4,2018,Firestone Fieldhouse,Neutral,MONTANA,california-santa-barbara,73,80
5,2018,Adams Center/Dahlberg Arena,Home,MONTANA,Carroll,86,75
6,2018,Maples Pavilion,Away,MONTANA,stanford,54,70
7,2018,Adams Center/Dahlberg Arena,Home,MONTANA,cal-state-northridge,86,68
8,2018,GSU Sports Arena,Away,MONTANA,georgia-state,68,71
9,2018,Adams Center/Dahlberg Arena,Home,MONTANA,california-riverside,77,61
10,2018,Adams Center/Dahlberg Arena,Home,MONTANA,california-irvine,86,68
11,2018,Alaska Airlines Arena,Away,MONTANA,washington,63,66
12,2018,Walkup Skydome,Away,MONTANA,northern-arizona,87,69
13,2018,Centrum,Away,MONTANA,southern-utah,79,49
14,2018,Adams Center/Dahlberg Arena,Home,MONTANA,north-dakota,109,79
15,2018,Adams Center/Dahlberg Arena,Home,MONTANA,northern-colorado,89,80
16,2018,The Nest,Away,MONTANA,sacramento-state,78,66
17,2018,Pamplin Sports Center,Away,MONTANA,portland-state,92,89
18,2018,Max Worthington Arena,Away,MONTANA,montana-state,67,52
19,2018,Adams Center/Dahlberg Arena,Home,MONTANA,southern-utah,71,47
20,2018,Adams Center/Dahlberg Arena,Home,MONTANA,northern-arizona,82,64
21,2018,Bank of Colorado Arena,Away,MONTANA,northern-colorado,88,79
22,2018,Betty Engelstad Sioux Center,Away,MONTANA,north-dakota,72,67
23,2018,Adams Center/Dahlberg Arena,Home,MONTANA,portland-state,80,60
24,2018,Adams Center/Dahlberg Arena,Home,MONTANA,sacramento-state,71,69
25,2018,Reese Court,Away,MONTANA,eastern-washington,65,74
26,2018,Cowan Spectrum,Away,MONTANA,idaho,77,79
27,2018,Adams Center/Dahlberg Arena,Home,MONTANA,montana-state,90,63
28,2018,Adams Center/Dahlberg Arena,Home,MONTANA,weber-state,75,57
29,2018,Adams Center/Dahlberg Arena,Home,MONTANA,idaho-state,75,64
30,2018,Reno Events Center,Neutral,MONTANA,north-dakota,84,76
31,2018,Reno Events Center,Neutral,MONTANA,northern-colorado,91,89
32,2018,Reno Events Center,Neutral,MONTANA,eastern-washington,82,65
33,2018,Intrust Bank Arena,Neutral,MONTANA,michigan,47,61
