,year,arena,location,team,opponent,team_points,opponent_points
0,2018,EagleBank Arena,Away,LAFAYETTE,george-mason,65,67
1,2018,NJIT Wellness and Events Center,Away,LAFAYETTE,njit,80,96
2,2018,PPL Center,Neutral,LAFAYETTE,villanova,57,104
3,2018,Jadwin Gymnasium,Away,LAFAYETTE,princeton,46,60
4,2018,Kirby Sports Center,Home,LAFAYETTE,saint-peters,82,86
5,2018,Daskalakis Athletic Center,Away,LAFAYETTE,drexel,67,68
6,2018,Kirby Sports Center,Home,LAFAYETTE,quinnipiac,79,58
7,2018,Kirby Sports Center,Home,LAFAYETTE,pennsylvania,68,73
8,2018,William H. Pitt Center,Away,LAFAYETTE,sacred-heart,50,62
9,2018,Kirby Sports Center,Home,LAFAYETTE,Susquehanna,82,70
10,2018,Newman Arena,Away,LAFAYETTE,cornell,71,80
11,2018,Kirby Sports Center,Home,LAFAYETTE,lehigh,74,79
12,2018,Kirby Sports Center,Home,LAFAYETTE,holy-cross,60,48
13,2018,Cotterell Court,Away,LAFAYETTE,colgate,71,68
14,2018,Kirby Sports Center,Home,LAFAYETTE,bucknell,75,80
15,2018,Christl Arena,Away,LAFAYETTE,army,71,81
16,2018,Reitz Arena,Away,LAFAYETTE,loyola-md,77,83
17,2018,Kirby Sports Center,Home,LAFAYETTE,navy,72,75
18,2018,Bender Arena,Away,LAFAYETTE,american,62,53
19,2018,Kirby Sports Center,Home,LAFAYETTE,boston-university,72,75
20,2018,Hart Recreation Center,Away,LAFAYETTE,holy-cross,74,85
21,2018,Kirby Sports Center,Home,LAFAYETTE,colgate,93,83
22,2018,Sojka Pavilion,Away,LAFAYETTE,bucknell,59,74
23,2018,Kirby Sports Center,Home,LAFAYETTE,army,81,54
24,2018,Kirby Sports Center,Home,LAFAYETTE,loyola-md,84,67
25,2018,Alumni Hall,Away,LAFAYETTE,navy,69,71
26,2018,Kirby Sports Center,Home,LAFAYETTE,american,90,85
27,2018,Case Gym,Away,LAFAYETTE,boston-university,65,81
28,2018,Stabler Arena,Away,LAFAYETTE,lehigh,64,79
29,2018,Kirby Sports Center,Home,LAFAYETTE,american,93,86
30,2018,Cotterell Court,Away,LAFAYETTE,colgate,54,76
