,year,arena,location,team,opponent,team_points,opponent_points
0,2018,Millis Center,Home,HIGH-POINT,william-mary,100,66
1,2018,Thompson-Boling Arena,Away,HIGH-POINT,tennessee,53,84
2,2018,Millis Center,Home,HIGH-POINT,citadel,77,79
3,2018,Millis Center,Home,HIGH-POINT,Methodist,99,63
4,2018,Dale F. Halton Arena,Away,HIGH-POINT,charlotte,67,70
5,2018,Petersen Events Center,Away,HIGH-POINT,pittsburgh,63,71
6,2018,Millis Center,Home,HIGH-POINT,Johnson & Wales (NC),90,54
7,2018,TD Arena,Away,HIGH-POINT,college-of-charleston,58,70
8,2018,Millis Center,Home,HIGH-POINT,Toccoa Falls,110,39
9,2018,U.S. Cellular Center,Neutral,HIGH-POINT,wofford,57,70
10,2018,Ramsey Center,Away,HIGH-POINT,western-carolina,72,61
11,2018,Winthrop Coliseum,Away,HIGH-POINT,winthrop,60,76
12,2018,Millis Center,Home,HIGH-POINT,north-carolina-asheville,84,74
13,2018,Millis Center,Home,HIGH-POINT,charleston-southern,80,59
14,2018,Paul Porter Arena,Away,HIGH-POINT,gardner-webb,45,62
15,2018,John W. Pope Jr. Convocation Center,Away,HIGH-POINT,campbell,64,65
16,2018,Millis Center,Home,HIGH-POINT,presbyterian,73,49
17,2018,Millis Center,Home,HIGH-POINT,liberty,71,60
18,2018,Willett Hall,Away,HIGH-POINT,longwood,75,55
19,2018,Millis Center,Home,HIGH-POINT,radford,76,78
20,2018,Kimmel Arena,Away,HIGH-POINT,north-carolina-asheville,77,84
21,2018,CSU Fieldhouse,Away,HIGH-POINT,charleston-southern,74,83
22,2018,Millis Center,Home,HIGH-POINT,campbell,67,56
23,2018,Donald N. Dedmon Center,Away,HIGH-POINT,radford,61,60
24,2018,Millis Center,Home,HIGH-POINT,winthrop,70,82
25,2018,Ross E.Templeton Center,Away,HIGH-POINT,presbyterian,62,69
26,2018,Millis Center,Home,HIGH-POINT,gardner-webb,66,65
27,2018,Millis Center,Home,HIGH-POINT,longwood,75,56
28,2018,Vines Center,Away,HIGH-POINT,liberty,45,65
29,2018,Millis Center,Home,HIGH-POINT,longwood,55,68
