,year,arena,location,team,opponent,team_points,opponent_points
0,2018,Williams Arena,Home,MINNESOTA,south-carolina-upstate,92,77
1,2018,Dunkin' Donuts Center,Away,MINNESOTA,providence,86,74
2,2018,Williams Arena,Home,MINNESOTA,niagara,107,81
3,2018,Williams Arena,Home,MINNESOTA,western-carolina,92,64
4,2018,Williams Arena,Home,MINNESOTA,alabama-am,100,57
5,2018,Barclays Center,Neutral,MINNESOTA,massachusetts,69,51
6,2018,Barclays Center,Neutral,MINNESOTA,alabama,89,84
7,2018,Williams Arena,Home,MINNESOTA,miami-fl,81,86
8,2018,Williams Arena,Home,MINNESOTA,rutgers,89,67
9,2018,Pinnacle Bank Arena,Away,MINNESOTA,nebraska,68,78
10,2018,Bud Walton Arena,Away,MINNESOTA,arkansas,79,95
11,2018,Williams Arena,Home,MINNESOTA,drake,68,67
12,2018,Williams Arena,Home,MINNESOTA,oral-roberts,77,63
13,2018,Williams Arena,Home,MINNESOTA,florida-atlantic,95,60
14,2018,Williams Arena,Home,MINNESOTA,harvard,65,55
15,2018,Williams Arena,Home,MINNESOTA,illinois,77,67
16,2018,Williams Arena,Home,MINNESOTA,indiana,71,75
17,2018,Allstate Arena,Away,MINNESOTA,northwestern,60,83
18,2018,Williams Arena,Home,MINNESOTA,purdue,47,81
19,2018,Bryce Jordan Center,Away,MINNESOTA,penn-state,95,84
20,2018,Xfinity Center,Away,MINNESOTA,maryland,66,77
21,2018,Madison Square Garden (IV),Neutral,MINNESOTA,ohio-state,49,67
22,2018,Williams Arena,Home,MINNESOTA,northwestern,69,77
23,2018,Carver-Hawkeye Arena,Away,MINNESOTA,iowa,80,94
24,2018,Crisler Arena,Away,MINNESOTA,michigan,73,76
25,2018,Williams Arena,Home,MINNESOTA,nebraska,85,91
26,2018,Assembly Hall,Away,MINNESOTA,indiana,56,80
27,2018,Williams Arena,Home,MINNESOTA,michigan-state,57,87
28,2018,Kohl Center,Away,MINNESOTA,wisconsin,63,73
29,2018,Williams Arena,Home,MINNESOTA,iowa,86,82
30,2018,Mackey Arena,Away,MINNESOTA,purdue,60,84
31,2018,Madison Square Garden (IV),Neutral,MINNESOTA,rutgers,54,65
