,year,arena,location,team,opponent,team_points,opponent_points
0,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,colgate,70,58
1,2018,XL Center,Home,CONNECTICUT,stony-brook,72,64
2,2018,XL Center,Home,CONNECTICUT,boston-university,85,66
3,2018,Moda Center,Neutral,CONNECTICUT,oregon,71,63
4,2018,Memorial Coliseum,Neutral,CONNECTICUT,michigan-state,57,77
5,2018,Moda Center,Neutral,CONNECTICUT,arkansas,67,102
6,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,columbia,77,73
7,2018,XL Center,Home,CONNECTICUT,monmouth,84,81
8,2018,Madison Square Garden (IV),Neutral,CONNECTICUT,syracuse,63,72
9,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,coppin-state,72,59
10,2018,McKale Center,Away,CONNECTICUT,arizona,58,73
11,2018,Auburn Arena,Away,CONNECTICUT,auburn,64,89
12,2018,XL Center,Home,CONNECTICUT,wichita-state,62,72
13,2018,Donald W. Reynolds Center,Away,CONNECTICUT,tulsa,88,90
14,2018,XL Center,Home,CONNECTICUT,east-carolina,70,65
15,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,central-florida,62,53
16,2018,Devlin Fieldhouse,Away,CONNECTICUT,tulane,67,57
17,2018,FedExForum,Away,CONNECTICUT,memphis,49,73
18,2018,XL Center,Home,CONNECTICUT,villanova,61,81
19,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,southern-methodist,63,52
20,2018,Liacouras Center,Away,CONNECTICUT,temple,57,85
21,2018,CFE Arena,Away,CONNECTICUT,central-florida,61,70
22,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,cincinnati,57,65
23,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,south-florida,68,65
24,2018,Charles Koch Arena,Away,CONNECTICUT,wichita-state,74,95
25,2018,XL Center,Home,CONNECTICUT,tulsa,71,73
26,2018,Williams Arena at Minges Coliseum,Away,CONNECTICUT,east-carolina,84,80
27,2018,Bank of Kentucky Center,Away,CONNECTICUT,cincinnati,52,77
28,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,memphis,79,83
29,2018,Harry A. Gampel Pavilion,Home,CONNECTICUT,temple,72,66
30,2018,Health & Physical Education Arena,Away,CONNECTICUT,houston,71,81
31,2018,Amway Arena,Neutral,CONNECTICUT,southern-methodist,73,80
