,year,arena,location,team,opponent,team_points,opponent_points
0,2018,Coors Events/Conference Center,Away,NORTHERN-COLORADO,colorado,51,66
1,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,california-davis,59,72
2,2018,Firestone Fieldhouse,Away,NORTHERN-COLORADO,pepperdine,84,82
3,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,Northern New Mexico,99,60
4,2018,Sanford Pentagon,Neutral,NORTHERN-COLORADO,youngstown-state,80,67
5,2018,Sanford Pentagon,Neutral,NORTHERN-COLORADO,south-dakota,63,62
6,2018,Sanford Pentagon,Neutral,NORTHERN-COLORADO,southern-mississippi,77,63
7,2018,The Pavilion,Away,NORTHERN-COLORADO,california-davis,51,56
8,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,Western State,87,75
9,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,Panhandle State,104,53
10,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,denver,83,63
11,2018,Arena-Auditorium,Away,NORTHERN-COLORADO,wyoming,91,84
12,2018,Thomas & Mack Center,Away,NORTHERN-COLORADO,nevada-las-vegas,91,94
13,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,eastern-washington,88,75
14,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,idaho,81,77
15,2018,Max Worthington Arena,Away,NORTHERN-COLORADO,montana-state,64,76
16,2018,Adams Center/Dahlberg Arena,Away,NORTHERN-COLORADO,montana,80,89
17,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,weber-state,74,78
18,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,idaho-state,94,80
19,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,north-dakota,94,91
20,2018,Cowan Spectrum,Away,NORTHERN-COLORADO,idaho,80,63
21,2018,Reese Court,Away,NORTHERN-COLORADO,eastern-washington,65,67
22,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,montana,79,88
23,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,montana-state,86,63
24,2018,Holt Arena,Away,NORTHERN-COLORADO,idaho-state,85,82
25,2018,Dee Events Center,Away,NORTHERN-COLORADO,weber-state,66,71
26,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,northern-arizona,95,60
27,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,southern-utah,97,80
28,2018,Betty Engelstad Sioux Center,Away,NORTHERN-COLORADO,north-dakota,79,66
29,2018,Pamplin Sports Center,Away,NORTHERN-COLORADO,portland-state,85,78
30,2018,The Nest,Away,NORTHERN-COLORADO,sacramento-state,77,88
31,2018,Reno Events Center,Neutral,NORTHERN-COLORADO,northern-arizona,82,59
32,2018,Reno Events Center,Neutral,NORTHERN-COLORADO,weber-state,80,55
33,2018,Reno Events Center,Neutral,NORTHERN-COLORADO,montana,89,91
34,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,drake,81,72
35,2018,Jenny Craig Pavillion,Away,NORTHERN-COLORADO,san-diego,86,75
36,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,sam-houston-state,99,80
37,2018,Bank of Colorado Arena,Home,NORTHERN-COLORADO,illinois-chicago,76,71
