,year,arena,location,team,opponent,team_points,opponent_points
0,2018,Carrier Dome,Away,CORNELL,syracuse,45,77
1,2018,Newman Arena,Home,CORNELL,binghamton,94,84
2,2018,Cotterell Court,Away,CORNELL,colgate,61,72
3,2018,Tsongas Center,Away,CORNELL,massachusetts-lowell,78,98
4,2018,Newman Arena,Home,CORNELL,toledo,80,77
5,2018,A.J. Palumbo Center,Away,CORNELL,duquesne,78,71
6,2018,Matthews Arena,Away,CORNELL,northeastern,66,84
7,2018,Willett Hall,Away,CORNELL,longwood,69,62
8,2018,Newman Arena,Home,CORNELL,lafayette,80,71
9,2018,Newman Arena,Home,CORNELL,niagara,86,89
10,2018,Bob Carpenter Center,Away,CORNELL,delaware,96,97
11,2018,Auburn Arena,Away,CORNELL,auburn,77,98
12,2018,Newman Arena,Home,CORNELL,Central Pennsylvania College,93,69
13,2018,The Palestra,Away,CORNELL,pennsylvania,61,69
14,2018,Jadwin Gymnasium,Away,CORNELL,princeton,54,91
15,2018,Levien Gym,Away,CORNELL,columbia,62,88
16,2018,Newman Arena,Home,CORNELL,columbia,82,81
17,2018,Newman Arena,Home,CORNELL,dartmouth,86,85
18,2018,Newman Arena,Home,CORNELL,harvard,73,76
19,2018,Pizzitola Sports Center,Away,CORNELL,brown,78,60
20,2018,John J. Lee Ampitheater,Away,CORNELL,yale,65,74
21,2018,Newman Arena,Home,CORNELL,princeton,107,101
22,2018,Newman Arena,Home,CORNELL,pennsylvania,71,79
23,2018,Newman Arena,Home,CORNELL,yale,80,82
24,2018,Newman Arena,Home,CORNELL,brown,73,68
25,2018,Lavietes Pavilion,Away,CORNELL,harvard,88,98
26,2018,Leede Arena,Away,CORNELL,dartmouth,86,75
27,2018,The Palestra,Neutral,CORNELL,harvard,55,74
