,year,arena,location,team,opponent,team_points,opponent_points
0,2018,Maples Pavilion,Away,PACIFIC,stanford,80,89
1,2018,A.G. Spanos Center,Home,PACIFIC,california-davis,58,62
2,2018,A.G. Spanos Center,Home,PACIFIC,nevada,74,89
3,2018,Clune Arena,Away,PACIFIC,air-force,83,71
4,2018,A.G. Spanos Center,Home,PACIFIC,arkansas-pine-bluff,78,69
5,2018,A.G. Spanos Center,Home,PACIFIC,texas-state,78,85
6,2018,A.G. Spanos Center,Home,PACIFIC,canisius,80,58
7,2018,UC Riverside Student Recreation Center,Away,PACIFIC,california-riverside,57,55
8,2018,A.G. Spanos Center,Home,PACIFIC,Arkansas-Fort Smith,105,68
9,2018,The Pavilion,Away,PACIFIC,california-davis,67,71
10,2018,Arena-Auditorium,Away,PACIFIC,wyoming,72,86
11,2018,A.G. Spanos Center,Home,PACIFIC,nevada-las-vegas,76,81
12,2018,Wells Fargo Arena,Away,PACIFIC,arizona-state,65,104
13,2018,McCarthey Athletic Center,Away,PACIFIC,gonzaga,48,81
14,2018,A.G. Spanos Center,Home,PACIFIC,loyola-marymount,88,82
15,2018,McKeon Pavilion,Away,PACIFIC,saint-marys-ca,56,74
16,2018,A.G. Spanos Center,Home,PACIFIC,brigham-young,67,66
17,2018,A.G. Spanos Center,Home,PACIFIC,san-diego,74,70
18,2018,Chiles Center,Away,PACIFIC,portland,66,54
19,2018,A.G. Spanos Center,Home,PACIFIC,pepperdine,92,78
20,2018,A.G. Spanos Center,Home,PACIFIC,saint-marys-ca,69,72
21,2018,War Memorial Gymnasium,Away,PACIFIC,san-francisco,67,69
22,2018,Marriott Center,Away,PACIFIC,brigham-young,65,80
23,2018,Leavey Center,Away,PACIFIC,santa-clara,63,45
24,2018,Firestone Fieldhouse,Away,PACIFIC,pepperdine,81,72
25,2018,A.G. Spanos Center,Home,PACIFIC,gonzaga,61,71
26,2018,A.G. Spanos Center,Home,PACIFIC,portland,60,58
27,2018,Jenny Craig Pavillion,Away,PACIFIC,san-diego,67,55
28,2018,A.G. Spanos Center,Home,PACIFIC,santa-clara,68,72
29,2018,A.G. Spanos Center,Home,PACIFIC,san-francisco,74,84
30,2018,Albert Gersten Pavilion,Away,PACIFIC,loyola-marymount,71,74
31,2018,Orleans Arena,Neutral,PACIFIC,san-francisco,70,71
