,year,arena,location,team,opponent,team_points,opponent_points
0,2011,KSU Convocation Center,Home,KENNESAW-STATE,Georgia Southwestern,82,62
1,2011,KSU Convocation Center,Home,KENNESAW-STATE,georgia-tech,80,63
2,2011,KSU Convocation Center,Home,KENNESAW-STATE,chattanooga,69,73
3,2011,ASU Acadome,Away,KENNESAW-STATE,alabama-state,59,74
4,2011,KSU Convocation Center,Home,KENNESAW-STATE,northern-arizona,66,74
5,2011,James H. Hilton Coliseum,Away,KENNESAW-STATE,iowa-state,51,91
6,2011,Qwest Center OMAHA,Away,KENNESAW-STATE,creighton,57,75
7,2011,Sam Vadalabene Center,Away,KENNESAW-STATE,southern-illinois-edwardsville,76,77
8,2011,Curb Event Center,Away,KENNESAW-STATE,belmont,60,87
9,2011,Allen Arena,Away,KENNESAW-STATE,lipscomb,73,99
10,2011,Rose Hill Gym,Away,KENNESAW-STATE,fordham,63,80
11,2011,Arena-Auditorium,Away,KENNESAW-STATE,wyoming,55,68
12,2011,KSU Convocation Center,Home,KENNESAW-STATE,south-carolina-upstate,78,71
13,2011,KSU Convocation Center,Home,KENNESAW-STATE,east-tennessee-state,69,80
14,2011,John W. Pope Jr. Convocation Center,Away,KENNESAW-STATE,campbell,52,65
15,2011,Alico Arena,Away,KENNESAW-STATE,florida-gulf-coast,81,70
16,2011,Edmunds Center,Away,KENNESAW-STATE,stetson,63,62
17,2011,KSU Convocation Center,Home,KENNESAW-STATE,north-florida,56,71
18,2011,KSU Convocation Center,Home,KENNESAW-STATE,jacksonville,59,87
19,2011,KSU Convocation Center,Home,KENNESAW-STATE,mercer,70,78
20,2011,Memorial Center,Away,KENNESAW-STATE,east-tennessee-state,62,93
21,2011,G.B. Hodge Center,Away,KENNESAW-STATE,south-carolina-upstate,54,59
22,2011,KSU Convocation Center,Home,KENNESAW-STATE,campbell,78,64
23,2011,KSU Convocation Center,Home,KENNESAW-STATE,florida-gulf-coast,69,68
24,2011,KSU Convocation Center,Home,KENNESAW-STATE,stetson,67,65
25,2011,University Center,Away,KENNESAW-STATE,mercer,55,57
26,2011,Jacksonville Veteran's Memorial Arena,Away,KENNESAW-STATE,jacksonville,60,75
27,2011,UNF Arena,Away,KENNESAW-STATE,north-florida,88,90
28,2011,KSU Convocation Center,Home,KENNESAW-STATE,lipscomb,67,82
29,2011,KSU Convocation Center,Home,KENNESAW-STATE,belmont,41,88
30,2011,,Neutral,KENNESAW-STATE,belmont,57,72
