,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Ferrell Center,Home,BAYLOR,grambling,87,52
1,2011,Ferrell Center,Home,BAYLOR,la-salle,74,64
2,2011,Ferrell Center,Home,BAYLOR,jackson-state,63,49
3,2011,Ferrell Center,Home,BAYLOR,lipscomb,72,60
4,2011,Ferrell Center,Home,BAYLOR,prairie-view,90,45
5,2011,Ferrell Center,Home,BAYLOR,arizona-state,68,54
6,2011,Ferrell Center,Home,BAYLOR,bethune-cookman,83,39
7,2011,American Airlines Center,Neutral,BAYLOR,gonzaga,64,68
8,2011,,Neutral,BAYLOR,san-diego,83,50
9,2011,Stan Sheriff Center,Neutral,BAYLOR,washington-state,71,77
10,2011,,Neutral,BAYLOR,florida-state,61,68
11,2011,Ferrell Center,Home,BAYLOR,texas-southern,68,60
12,2011,Ferrell Center,Home,BAYLOR,morgan-state,89,72
13,2011,United Spirit Arena,Away,BAYLOR,texas-tech,71,59
14,2011,Ferrell Center,Home,BAYLOR,oklahoma,74,61
15,2011,James H. Hilton Coliseum,Away,BAYLOR,iowa-state,57,72
16,2011,Ferrell Center,Home,BAYLOR,kansas,65,85
17,2011,Ferrell Center,Home,BAYLOR,oklahoma-state,76,57
18,2011,Bramlage Coliseum,Away,BAYLOR,kansas-state,61,69
19,2011,Ferrell Center,Home,BAYLOR,colorado,70,66
20,2011,Lloyd Noble Center,Away,BAYLOR,oklahoma,66,73
21,2011,Reed Arena,Away,BAYLOR,texas-am,76,74
22,2011,Ferrell Center,Home,BAYLOR,nebraska,74,70
23,2011,Frank Erwin Center,Away,BAYLOR,texas,60,69
24,2011,Ferrell Center,Home,BAYLOR,Wayland Baptist,64,50
25,2011,Ferrell Center,Home,BAYLOR,texas-tech,69,78
26,2011,Mizzou Arena,Away,BAYLOR,missouri,59,77
27,2011,Ferrell Center,Home,BAYLOR,texas-am,58,51
28,2011,Gallagher-Iba Arena,Away,BAYLOR,oklahoma-state,60,71
29,2011,Ferrell Center,Home,BAYLOR,texas,54,60
30,2011,Sprint Center,Neutral,BAYLOR,oklahoma,67,84
