,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Hofheinz Pavilion,Away,NICHOLLS-STATE,houston,62,63
1,2011,Maravich Assembly Center,Away,NICHOLLS-STATE,louisiana-state,62,53
2,2011,Gallagher-Iba Arena,Away,NICHOLLS-STATE,oklahoma-state,56,76
3,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,tulane,66,52
4,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,Southern-New Orleans,89,52
5,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,Loyola (LA),75,41
6,2011,Charles Koch Arena,Away,NICHOLLS-STATE,wichita-state,50,68
7,2011,Humphrey Coliseum,Away,NICHOLLS-STATE,mississippi-state,58,67
8,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,Dillard,94,52
9,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,Jarvis Christian,89,67
10,2011,Reed Arena,Away,NICHOLLS-STATE,texas-am,55,66
11,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,texas-arlington,66,48
12,2011,Prather Coliseum,Away,NICHOLLS-STATE,northwestern-state,64,73
13,2011,Johnson Coliseum,Away,NICHOLLS-STATE,sam-houston-state,56,74
14,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,central-arkansas,70,51
15,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,southeastern-louisiana,66,52
16,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,mcneese-state,65,66
17,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,lamar,78,71
18,2011,American Bank Center,Away,NICHOLLS-STATE,texas-am-corpus-christi,72,52
19,2011,Strahan Coliseum,Away,NICHOLLS-STATE,texas-state,60,75
20,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,stephen-f-austin,57,64
21,2011,Montagne Center,Away,NICHOLLS-STATE,lamar,71,84
22,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,texas-san-antonio,54,52
23,2011,Jeff Farris Center,Away,NICHOLLS-STATE,central-arkansas,70,48
24,2011,Burton Coliseum,Away,NICHOLLS-STATE,mcneese-state,51,71
25,2011,David Stopher Gymnasium,Home,NICHOLLS-STATE,northwestern-state,83,81
26,2011,University Center,Away,NICHOLLS-STATE,southeastern-louisiana,43,50
27,2011,,Neutral,NICHOLLS-STATE,mcneese-state,54,61
