,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Don Haskins Center,Home,TEXAS-EL-PASO,pacific,61,66
1,2011,Don Haskins Center,Home,TEXAS-EL-PASO,mercer,87,74
2,2011,Don Haskins Center,Home,TEXAS-EL-PASO,western-carolina,77,65
3,2011,Don Haskins Center,Home,TEXAS-EL-PASO,new-mexico-state,73,56
4,2011,Boardwalk Hall,Neutral,TEXAS-EL-PASO,georgia-tech,61,71
5,2011,,Neutral,TEXAS-EL-PASO,michigan,65,56
6,2011,Pan American Center,Away,TEXAS-EL-PASO,new-mexico-state,74,72
7,2011,Don Haskins Center,Home,TEXAS-EL-PASO,arkansas-pine-bluff,77,54
8,2011,Don Haskins Center,Home,TEXAS-EL-PASO,louisiana-monroe,79,49
9,2011,Don Haskins Center,Home,TEXAS-EL-PASO,texas-tech,82,71
10,2011,Don Haskins Center,Home,TEXAS-EL-PASO,stephen-f-austin,61,52
11,2011,Marriott Center,Away,TEXAS-EL-PASO,brigham-young,68,89
12,2011,Don Haskins Center,Home,TEXAS-EL-PASO,Western New Mexico,87,58
13,2011,Don Haskins Center,Home,TEXAS-EL-PASO,air-force,71,54
14,2011,Don Haskins Center,Home,TEXAS-EL-PASO,sam-houston-state,74,65
15,2011,Don Haskins Center,Home,TEXAS-EL-PASO,tulsa,69,59
16,2011,Bartow Arena,Away,TEXAS-EL-PASO,alabama-birmingham,97,100
17,2011,Avron B. Fogelman Arena,Away,TEXAS-EL-PASO,tulane,69,58
18,2011,Don Haskins Center,Home,TEXAS-EL-PASO,rice,66,43
19,2011,Hofheinz Pavilion,Away,TEXAS-EL-PASO,houston,57,52
20,2011,Don Haskins Center,Home,TEXAS-EL-PASO,tulane,69,65
21,2011,Donald W. Reynolds Center,Away,TEXAS-EL-PASO,tulsa,68,69
22,2011,Tudor Fieldhouse,Away,TEXAS-EL-PASO,rice,59,53
23,2011,Don Haskins Center,Home,TEXAS-EL-PASO,southern-methodist,67,57
24,2011,Reed Green Coliseum,Away,TEXAS-EL-PASO,southern-mississippi,51,64
25,2011,Don Haskins Center,Home,TEXAS-EL-PASO,houston,76,64
26,2011,Don Haskins Center,Home,TEXAS-EL-PASO,central-florida,68,74
27,2011,Williams Arena at Minges Coliseum,Away,TEXAS-EL-PASO,east-carolina,76,83
28,2011,Don Haskins Center,Home,TEXAS-EL-PASO,memphis,74,47
29,2011,Don Haskins Center,Home,TEXAS-EL-PASO,marshall,82,74
30,2011,Moody Coliseum,Away,TEXAS-EL-PASO,southern-methodist,59,56
31,2011,Don Haskins Center,Neutral,TEXAS-EL-PASO,marshall,77,65
32,2011,,Neutral,TEXAS-EL-PASO,tulsa,66,54
33,2011,,Neutral,TEXAS-EL-PASO,memphis,66,67
34,2011,The Pit/Bob King Court,Away,TEXAS-EL-PASO,new-mexico,57,69
