,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Fifth Third Arena,Home,CINCINNATI,mount-st-marys,69,59
1,2011,Fifth Third Arena,Home,CINCINNATI,ipfw,65,59
2,2011,Fifth Third Arena,Home,CINCINNATI,florida-am,76,51
3,2011,Fifth Third Arena,Home,CINCINNATI,savannah-state,54,41
4,2011,Riverfront Coliseum,Neutral,CINCINNATI,dayton,68,34
5,2011,Fifth Third Arena,Home,CINCINNATI,wright-state,77,69
6,2011,John F. Savage Hall,Away,CINCINNATI,toledo,81,47
7,2011,Fifth Third Arena,Home,CINCINNATI,utah-valley,92,72
8,2011,Fifth Third Arena,Home,CINCINNATI,georgia-southern,99,54
9,2011,Ford Center,Neutral,CINCINNATI,oklahoma,66,56
10,2011,Millett Hall,Away,CINCINNATI,miami-oh,64,48
11,2011,Fifth Third Arena,Home,CINCINNATI,saint-francis-pa,94,58
12,2011,Fifth Third Arena,Home,CINCINNATI,depaul,76,60
13,2011,Fifth Third Arena,Home,CINCINNATI,seton-hall,70,53
14,2011,Fifth Third Arena,Home,CINCINNATI,xavier,66,46
15,2011,The Pavilion,Away,CINCINNATI,villanova,61,72
16,2011,Fifth Third Arena,Home,CINCINNATI,south-florida,74,66
17,2011,Carrier Dome,Away,CINCINNATI,syracuse,52,67
18,2011,Purcell Pavilion at the Joyce Center,Away,CINCINNATI,notre-dame,58,66
19,2011,Carnesecca Arena,Away,CINCINNATI,st-johns-ny,53,51
20,2011,Fifth Third Arena,Home,CINCINNATI,rutgers,72,56
21,2011,Fifth Third Arena,Home,CINCINNATI,west-virginia,55,66
22,2011,Petersen Events Center,Away,CINCINNATI,pittsburgh,59,71
23,2011,Allstate Arena,Away,CINCINNATI,depaul,71,68
24,2011,Fifth Third Arena,Home,CINCINNATI,st-johns-ny,57,59
25,2011,Fifth Third Arena,Home,CINCINNATI,louisville,63,54
26,2011,Dunkin' Donuts Center,Away,CINCINNATI,providence,93,81
27,2011,Verizon Center,Away,CINCINNATI,georgetown,58,46
28,2011,Fifth Third Arena,Home,CINCINNATI,connecticut,59,67
29,2011,Bradley Center,Away,CINCINNATI,marquette,67,60
30,2011,Fifth Third Arena,Home,CINCINNATI,georgetown,69,47
31,2011,,Neutral,CINCINNATI,south-florida,87,61
32,2011,,Neutral,CINCINNATI,notre-dame,51,89
33,2011,,Neutral,CINCINNATI,missouri,78,63
34,2011,Verizon Center,Neutral,CINCINNATI,connecticut,58,69
