,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Bob Devaney Sports Center,Away,SOUTH-DAKOTA,nebraska,68,76
1,2011,DakotaDome,Home,SOUTH-DAKOTA,South Dakota School of Mines,72,61
2,2011,Bradley Center,Away,SOUTH-DAKOTA,marquette,69,82
3,2011,Redbird Arena,Away,SOUTH-DAKOTA,illinois-state,63,81
4,2011,Redbird Arena,Neutral,SOUTH-DAKOTA,jacksonville-state,56,64
5,2011,Redbird Arena,Neutral,SOUTH-DAKOTA,louisiana-monroe,79,66
6,2011,DakotaDome,Home,SOUTH-DAKOTA,wyoming,80,70
7,2011,Kohl Center,Away,SOUTH-DAKOTA,wisconsin,61,76
8,2011,DakotaDome,Home,SOUTH-DAKOTA,canisius,69,73
9,2011,Albert Gersten Pavilion,Away,SOUTH-DAKOTA,loyola-marymount,67,72
10,2011,DakotaDome,Home,SOUTH-DAKOTA,Tabor College,122,71
11,2011,DakotaDome,Home,SOUTH-DAKOTA,eastern-washington,78,72
12,2011,DakotaDome,Home,SOUTH-DAKOTA,loyola-marymount,82,70
13,2011,DakotaDome,Home,SOUTH-DAKOTA,Midland Lutheran,93,69
14,2011,DakotaDome,Home,SOUTH-DAKOTA,Doane College,109,92
15,2011,Willett Hall,Away,SOUTH-DAKOTA,longwood,82,85
16,2011,Sam Vadalabene Center,Away,SOUTH-DAKOTA,southern-illinois-edwardsville,85,94
17,2011,Betty Engelstad Sioux Center,Away,SOUTH-DAKOTA,north-dakota,62,75
18,2011,DakotaDome,Home,SOUTH-DAKOTA,utah-valley,89,85
19,2011,DakotaDome,Home,SOUTH-DAKOTA,houston-baptist,90,73
20,2011,DakotaDome,Home,SOUTH-DAKOTA,texas-pan-american,76,73
21,2011,DakotaDome,Home,SOUTH-DAKOTA,north-dakota,73,83
22,2011,Emil and Patricia Jones Convocation Center,Away,SOUTH-DAKOTA,chicago-state,75,71
23,2011,Estelle and Zoom Fleisher Athletic Center,Away,SOUTH-DAKOTA,njit,68,76
24,2011,McKay Events Center,Away,SOUTH-DAKOTA,utah-valley,79,94
25,2011,DakotaDome,Home,SOUTH-DAKOTA,southern-illinois-edwardsville,90,67
26,2011,DakotaDome,Home,SOUTH-DAKOTA,njit,99,84
27,2011,DakotaDome,Home,SOUTH-DAKOTA,chicago-state,105,73
28,2011,UTPA Fieldhouse,Away,SOUTH-DAKOTA,texas-pan-american,74,75
29,2011,Frank and Lucille Sharp Gymnasium,Away,SOUTH-DAKOTA,houston-baptist,96,87
30,2011,,Neutral,SOUTH-DAKOTA,chicago-state,73,70
31,2011,McKay Events Center,Away,SOUTH-DAKOTA,utah-valley,72,70
32,2011,,Neutral,SOUTH-DAKOTA,north-dakota,76,77
