,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Hornets Nest,Home,SACRAMENTO-STATE,cal-state-bakersfield,78,80
1,2011,Hornets Nest,Home,SACRAMENTO-STATE,Bethany (CA),84,55
2,2011,Betty Engelstad Sioux Center,Away,SACRAMENTO-STATE,north-dakota,60,64
3,2011,Hornets Nest,Home,SACRAMENTO-STATE,california-davis,54,61
4,2011,Hornets Nest,Home,SACRAMENTO-STATE,cal-poly,71,67
5,2011,Friel Court,Away,SACRAMENTO-STATE,washington-state,36,84
6,2011,McKay Events Center,Away,SACRAMENTO-STATE,utah-valley,52,77
7,2011,Albert Gersten Pavilion,Away,SACRAMENTO-STATE,loyola-marymount,49,69
8,2011,Hornets Nest,Home,SACRAMENTO-STATE,William Jessup,65,54
9,2011,Burton Coliseum,Neutral,SACRAMENTO-STATE,mcneese-state,63,65
10,2011,Lloyd Noble Center,Away,SACRAMENTO-STATE,oklahoma,53,66
11,2011,Reese Court,Away,SACRAMENTO-STATE,eastern-washington,79,88
12,2011,Holt Arena,Away,SACRAMENTO-STATE,idaho-state,63,68
13,2011,Hornets Nest,Home,SACRAMENTO-STATE,montana-state,59,61
14,2011,Hornets Nest,Home,SACRAMENTO-STATE,montana,52,68
15,2011,Dee Events Center,Away,SACRAMENTO-STATE,weber-state,71,84
16,2011,Rolle Activity Center,Away,SACRAMENTO-STATE,northern-arizona,58,79
17,2011,Hornets Nest,Home,SACRAMENTO-STATE,northern-colorado,72,77
18,2011,Hornets Nest,Home,SACRAMENTO-STATE,eastern-washington,57,55
19,2011,Hornets Nest,Home,SACRAMENTO-STATE,idaho-state,74,63
20,2011,Peter W. Stott Center,Away,SACRAMENTO-STATE,portland-state,80,86
21,2011,Hornets Nest,Home,SACRAMENTO-STATE,portland-state,63,55
22,2011,Adams Center/Dahlberg Arena,Away,SACRAMENTO-STATE,montana,44,64
23,2011,Worthington Arena,Away,SACRAMENTO-STATE,montana-state,74,71
24,2011,Show Me Center,Away,SACRAMENTO-STATE,southeast-missouri-state,52,67
25,2011,Hornets Nest,Home,SACRAMENTO-STATE,northern-arizona,42,63
26,2011,Hornets Nest,Home,SACRAMENTO-STATE,weber-state,70,73
27,2011,Butler Hancock Sports Pavilion,Away,SACRAMENTO-STATE,northern-colorado,54,84
