,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Resch Center,Home,GREEN-BAY,Minnesota-Duluth,75,36
1,2011,Bradley Center,Away,GREEN-BAY,marquette,69,89
2,2011,,Neutral,GREEN-BAY,san-diego-state,70,79
3,2011,Millett Hall,Away,GREEN-BAY,miami-oh,69,65
4,2011,Millett Hall,Neutral,GREEN-BAY,iupui,46,63
5,2011,Resch Center,Home,GREEN-BAY,north-dakota-state,71,69
6,2011,Resch Center,Home,GREEN-BAY,cleveland-state,75,83
7,2011,Resch Center,Home,GREEN-BAY,youngstown-state,74,59
8,2011,Resch Center,Home,GREEN-BAY,duquesne,71,81
9,2011,Alumni Arena,Away,GREEN-BAY,buffalo,64,78
10,2011,Kohl Center,Away,GREEN-BAY,wisconsin,56,70
11,2011,Resch Center,Home,GREEN-BAY,north-dakota,72,68
12,2011,Arena-Auditorium,Away,GREEN-BAY,wyoming,68,62
13,2011,Calihan Hall,Away,GREEN-BAY,detroit-mercy,56,79
14,2011,Ervin J. Nutter Center,Away,GREEN-BAY,wright-state,64,67
15,2011,Resch Center,Home,GREEN-BAY,houston-baptist,77,61
16,2011,Resch Center,Home,GREEN-BAY,milwaukee,69,64
17,2011,Resch Center,Home,GREEN-BAY,loyola-il,71,68
18,2011,Resch Center,Home,GREEN-BAY,illinois-chicago,74,50
19,2011,Hinkle Fieldhouse,Away,GREEN-BAY,butler,75,81
20,2011,Athletics-Recreation Center,Away,GREEN-BAY,valparaiso,63,61
21,2011,Resch Center,Home,GREEN-BAY,wright-state,61,63
22,2011,Resch Center,Home,GREEN-BAY,detroit-mercy,85,74
23,2011,U.S. Cellular Arena,Away,GREEN-BAY,milwaukee,75,88
24,2011,UIC Pavilion,Away,GREEN-BAY,illinois-chicago,61,63
25,2011,Joseph J. Gentile Center,Away,GREEN-BAY,loyola-il,62,79
26,2011,Resch Center,Home,GREEN-BAY,butler,62,64
27,2011,The SIU Arena,Away,GREEN-BAY,southern-illinois,60,61
28,2011,Resch Center,Home,GREEN-BAY,valparaiso,81,80
29,2011,Beeghly Center,Away,GREEN-BAY,youngstown-state,71,60
30,2011,Henry J. Goodman Arena,Away,GREEN-BAY,cleveland-state,57,64
31,2011,Ervin J. Nutter Center,Away,GREEN-BAY,wright-state,50,60
