,year,arena,location,team,opponent,team_points,opponent_points
0,2011,RBC Center,Home,NORTH-CAROLINA-STATE,tennessee-tech,82,69
1,2011,,Neutral,NORTH-CAROLINA-STATE,east-carolina,85,65
2,2011,Carolina First Arena,Neutral,NORTH-CAROLINA-STATE,george-mason,78,65
3,2011,Carolina First Arena,Neutral,NORTH-CAROLINA-STATE,georgetown,67,82
4,2011,RBC Center,Home,NORTH-CAROLINA-STATE,fairleigh-dickinson,77,67
5,2011,Kohl Center,Away,NORTH-CAROLINA-STATE,wisconsin,48,87
6,2011,Carrier Dome,Away,NORTH-CAROLINA-STATE,syracuse,59,65
7,2011,RBC Center,Home,NORTH-CAROLINA-STATE,south-carolina-upstate,79,60
8,2011,RBC Center,Home,NORTH-CAROLINA-STATE,youngstown-state,67,50
9,2011,RBC Center,Home,NORTH-CAROLINA-STATE,arizona,62,72
10,2011,RBC Center,Home,NORTH-CAROLINA-STATE,delaware-state,72,70
11,2011,RBC Center,Home,NORTH-CAROLINA-STATE,alabama-am,82,51
12,2011,RBC Center,Home,NORTH-CAROLINA-STATE,san-diego,76,54
13,2011,Greensboro Coliseum,Neutral,NORTH-CAROLINA-STATE,elon,87,72
14,2011,RBC Center,Home,NORTH-CAROLINA-STATE,wake-forest,90,69
15,2011,Silvio O. Conte Forum,Away,NORTH-CAROLINA-STATE,boston-college,66,75
16,2011,Donald L. Tucker Center,Away,NORTH-CAROLINA-STATE,florida-state,71,84
17,2011,RBC Center,Home,NORTH-CAROLINA-STATE,duke,78,92
18,2011,RBC Center,Home,NORTH-CAROLINA-STATE,miami-fl,72,70
19,2011,Littlejohn Coliseum,Away,NORTH-CAROLINA-STATE,clemson,50,60
20,2011,Dean Smith Center,Away,NORTH-CAROLINA-STATE,north-carolina,64,84
21,2011,RBC Center,Home,NORTH-CAROLINA-STATE,virginia-tech,69,77
22,2011,Cameron Indoor Stadium,Away,NORTH-CAROLINA-STATE,duke,52,76
23,2011,Lawrence Joel Coliseum,Away,NORTH-CAROLINA-STATE,wake-forest,80,55
24,2011,RBC Center,Home,NORTH-CAROLINA-STATE,clemson,69,61
25,2011,Comcast Center,Away,NORTH-CAROLINA-STATE,maryland,80,87
26,2011,RBC Center,Home,NORTH-CAROLINA-STATE,north-carolina,63,75
27,2011,RBC Center,Home,NORTH-CAROLINA-STATE,georgia-tech,79,74
28,2011,John Paul Jones Arena,Away,NORTH-CAROLINA-STATE,virginia,58,69
29,2011,RBC Center,Home,NORTH-CAROLINA-STATE,florida-state,62,72
30,2011,,Neutral,NORTH-CAROLINA-STATE,maryland,67,75
