,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Convocation Center,Away,DELAWARE,ohio,69,88
1,2011,Newman Arena,Away,DELAWARE,cornell,61,75
2,2011,Bob Carpenter Center,Home,DELAWARE,howard,66,34
3,2011,Kirby Sports Center,Away,DELAWARE,lafayette,67,64
4,2011,Bob Carpenter Center,Home,DELAWARE,old-dominion,75,67
5,2011,Convocation Center,Away,DELAWARE,hampton,55,53
6,2011,Bob Carpenter Center,Home,DELAWARE,delaware-state,61,50
7,2011,Wells Fargo Center,Away,DELAWARE,villanova,59,78
8,2011,Bob Carpenter Center,Home,DELAWARE,pennsylvania,68,78
9,2011,Leavey Center,Away,DELAWARE,santa-clara,54,53
10,2011,Leavey Center,Neutral,DELAWARE,american,71,83
11,2011,Patriot Center,Away,DELAWARE,george-mason,66,75
12,2011,Bob Carpenter Center,Home,DELAWARE,william-mary,61,48
13,2011,Daskalakis Athletic Center,Away,DELAWARE,drexel,55,68
14,2011,Trask Coliseum,Away,DELAWARE,north-carolina-wilmington,53,76
15,2011,Towson Center,Away,DELAWARE,towson,66,63
16,2011,Bob Carpenter Center,Home,DELAWARE,northeastern,54,52
17,2011,GSU Sports Arena,Away,DELAWARE,georgia-state,64,62
18,2011,Bob Carpenter Center,Home,DELAWARE,george-mason,49,69
19,2011,Kaplan Arena at William and Mary Hall,Away,DELAWARE,william-mary,59,55
20,2011,Bob Carpenter Center,Home,DELAWARE,james-madison,71,77
21,2011,Ted Constant Convocation Ctr.,Away,DELAWARE,old-dominion,59,67
22,2011,Bob Carpenter Center,Home,DELAWARE,drexel,48,58
23,2011,Bob Carpenter Center,Home,DELAWARE,virginia-commonwealth,74,84
24,2011,Bob Carpenter Center,Home,DELAWARE,hofstra,58,61
25,2011,Matthews Arena,Away,DELAWARE,northeastern,72,66
26,2011,Alumni Gymnasium,Away,DELAWARE,rider,86,95
27,2011,Bob Carpenter Center,Home,DELAWARE,towson,80,70
28,2011,Mack Sports Complex,Away,DELAWARE,hofstra,60,79
29,2011,,Neutral,DELAWARE,northeastern,60,58
30,2011,,Neutral,DELAWARE,old-dominion,50,59
