,year,arena,location,team,opponent,team_points,opponent_points
0,2011,FedExForum,Away,CENTENARY-LA,memphis,40,104
1,2011,Skyhawk Arena,Away,CENTENARY-LA,tennessee-martin,56,79
2,2011,Gold Dome,Home,CENTENARY-LA,Arkansas-Monticello,70,82
3,2011,Avron B. Fogelman Arena,Away,CENTENARY-LA,tulane,36,77
4,2011,Gold Dome,Home,CENTENARY-LA,northwestern-state,70,83
5,2011,Maravich Assembly Center,Away,CENTENARY-LA,louisiana-state,36,78
6,2011,Prather Coliseum,Away,CENTENARY-LA,northwestern-state,55,82
7,2011,The Jungle,Away,CENTENARY-LA,iupui,69,77
8,2011,Western Hall,Away,CENTENARY-LA,western-illinois,51,57
9,2011,,Away,CENTENARY-LA,Arkansas-Monticello,62,71
10,2011,Fant-Ewing Coliseum,Away,CENTENARY-LA,louisiana-monroe,46,60
11,2011,Bradley Center,Away,CENTENARY-LA,marquette,52,81
12,2011,Arena-Auditorium,Away,CENTENARY-LA,wyoming,49,76
13,2011,Gold Dome,Home,CENTENARY-LA,oakland,71,98
14,2011,Gold Dome,Home,CENTENARY-LA,ipfw,51,83
15,2011,Frost Arena,Away,CENTENARY-LA,south-dakota-state,62,86
16,2011,Bison Sports Arena,Away,CENTENARY-LA,north-dakota-state,60,76
17,2011,Gold Dome,Home,CENTENARY-LA,missouri-kansas-city,67,71
18,2011,Gold Dome,Home,CENTENARY-LA,southern-utah,75,88
19,2011,Cajundome,Away,CENTENARY-LA,louisiana-lafayette,62,94
20,2011,Mabee Center,Away,CENTENARY-LA,oral-roberts,65,78
21,2011,Allen County War Memorial Coliseum,Away,CENTENARY-LA,ipfw,66,76
22,2011,Athletics Center O'rena,Away,CENTENARY-LA,oakland,70,100
23,2011,Gold Dome,Home,CENTENARY-LA,north-dakota-state,63,83
24,2011,Gold Dome,Home,CENTENARY-LA,south-dakota-state,73,102
25,2011,Centrum,Away,CENTENARY-LA,southern-utah,49,70
26,2011,Swinney Recreation Center,Away,CENTENARY-LA,missouri-kansas-city,58,91
27,2011,Gold Dome,Home,CENTENARY-LA,oral-roberts,61,81
28,2011,Gold Dome,Home,CENTENARY-LA,western-illinois,73,60
29,2011,Gold Dome,Home,CENTENARY-LA,iupui,57,78
