,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Western Hall,Home,WESTERN-ILLINOIS,St. Francis (IL),83,47
1,2011,Tiger Arena,Away,WESTERN-ILLINOIS,savannah-state,59,52
2,2011,Mizzou Arena,Away,WESTERN-ILLINOIS,missouri,61,66
3,2011,Arena-Auditorium,Away,WESTERN-ILLINOIS,wyoming,55,64
4,2011,,Neutral,WESTERN-ILLINOIS,morgan-state,53,72
5,2011,Aventura Spa Palace Resort,Neutral,WESTERN-ILLINOIS,prairie-view,69,63
6,2011,Western Hall,Home,WESTERN-ILLINOIS,oral-roberts,58,71
7,2011,Western Hall,Home,WESTERN-ILLINOIS,centenary-la,57,51
8,2011,Western Hall,Home,WESTERN-ILLINOIS,Culver-Stockton,68,44
9,2011,Lantz Arena,Away,WESTERN-ILLINOIS,eastern-illinois,58,61
10,2011,Qwest Center OMAHA,Away,WESTERN-ILLINOIS,creighton,47,60
11,2011,The Jungle,Away,WESTERN-ILLINOIS,iupui,55,70
12,2011,Western Hall,Home,WESTERN-ILLINOIS,Purdue Calumet,59,56
13,2011,Allen County War Memorial Coliseum,Away,WESTERN-ILLINOIS,ipfw,55,68
14,2011,Athletics Center O'rena,Away,WESTERN-ILLINOIS,oakland,50,79
15,2011,Western Hall,Home,WESTERN-ILLINOIS,south-dakota-state,50,81
16,2011,Western Hall,Home,WESTERN-ILLINOIS,north-dakota-state,67,62
17,2011,Centrum,Away,WESTERN-ILLINOIS,southern-utah,48,69
18,2011,Swinney Recreation Center,Away,WESTERN-ILLINOIS,missouri-kansas-city,46,55
19,2011,Western Hall,Home,WESTERN-ILLINOIS,north-carolina-central,58,66
20,2011,Western Hall,Home,WESTERN-ILLINOIS,iupui,45,56
21,2011,Western Hall,Home,WESTERN-ILLINOIS,oakland,65,88
22,2011,Western Hall,Home,WESTERN-ILLINOIS,ipfw,56,67
23,2011,Bison Sports Arena,Away,WESTERN-ILLINOIS,north-dakota-state,48,68
24,2011,Frost Arena,Away,WESTERN-ILLINOIS,south-dakota-state,61,82
25,2011,Western Hall,Home,WESTERN-ILLINOIS,missouri-kansas-city,61,66
26,2011,Western Hall,Home,WESTERN-ILLINOIS,southern-utah,63,68
27,2011,Gold Dome,Away,WESTERN-ILLINOIS,centenary-la,60,73
28,2011,Mabee Center,Away,WESTERN-ILLINOIS,oral-roberts,57,69
29,2011,Western Hall,Home,WESTERN-ILLINOIS,savannah-state,47,51
