,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,Erskine,74,46
1,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,campbell,76,63
2,2011,,Neutral,EAST-CAROLINA,north-carolina-state,65,85
3,2011,,Neutral,EAST-CAROLINA,charlotte,63,74
4,2011,,Neutral,EAST-CAROLINA,south-carolina-upstate,75,67
5,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,Lenoir-Rhyne,71,48
6,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,north-carolina-greensboro,81,53
7,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,charlotte,62,61
8,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,Fayetteville State,91,70
9,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,old-dominion,68,81
10,2011,,Neutral,EAST-CAROLINA,coastal-carolina,58,59
11,2011,Charles E. Smith Center,Away,EAST-CAROLINA,george-washington,80,82
12,2011,Littlejohn Coliseum,Away,EAST-CAROLINA,clemson,59,71
13,2011,McLendon-McDougald Gym,Away,EAST-CAROLINA,north-carolina-central,58,50
14,2011,FedExForum,Away,EAST-CAROLINA,memphis,58,61
15,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,tulane,76,67
16,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,alabama-birmingham,59,66
17,2011,New UCF Arena,Away,EAST-CAROLINA,central-florida,74,62
18,2011,Henderson Center,Away,EAST-CAROLINA,marshall,82,81
19,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,southern-mississippi,77,84
20,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,houston,74,70
21,2011,Moody Coliseum,Away,EAST-CAROLINA,southern-methodist,41,46
22,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,central-florida,68,61
23,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,marshall,65,78
24,2011,Donald W. Reynolds Center,Away,EAST-CAROLINA,tulsa,67,86
25,2011,Reed Green Coliseum,Away,EAST-CAROLINA,southern-mississippi,55,72
26,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,texas-el-paso,83,76
27,2011,Tudor Fieldhouse,Away,EAST-CAROLINA,rice,71,68
28,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,memphis,68,57
29,2011,Bartow Arena,Away,EAST-CAROLINA,alabama-birmingham,48,66
30,2011,,Neutral,EAST-CAROLINA,central-florida,75,60
31,2011,Don Haskins Center,Neutral,EAST-CAROLINA,alabama-birmingham,75,70
32,2011,,Neutral,EAST-CAROLINA,memphis,56,76
33,2011,Williams Arena at Minges Coliseum,Home,EAST-CAROLINA,jacksonville,66,71
