,year,arena,location,team,opponent,team_points,opponent_points
0,2011,Gallagher-Iba Arena,Away,HOUSTON-BAPTIST,oklahoma-state,73,86
1,2011,Prather Coliseum,Away,HOUSTON-BAPTIST,northwestern-state,78,87
2,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,texas-arlington,65,74
3,2011,,Neutral,HOUSTON-BAPTIST,arizona-state,55,73
4,2011,,Away,HOUSTON-BAPTIST,Alaska-Anchorage,67,74
5,2011,Sullivan Arena,Neutral,HOUSTON-BAPTIST,southern-utah,61,64
6,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,texas-state,88,81
7,2011,Mitchell Center,Away,HOUSTON-BAPTIST,south-alabama,62,91
8,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,louisiana-tech,57,80
9,2011,Leavey Center,Away,HOUSTON-BAPTIST,santa-clara,67,90
10,2011,Swinney Recreation Center,Away,HOUSTON-BAPTIST,missouri-kansas-city,51,73
11,2011,Resch Center,Away,HOUSTON-BAPTIST,green-bay,61,77
12,2011,Texas Hall,Away,HOUSTON-BAPTIST,texas-arlington,57,72
13,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,duquesne,64,81
14,2011,Emil and Patricia Jones Convocation Center,Away,HOUSTON-BAPTIST,chicago-state,82,91
15,2011,Estelle and Zoom Fleisher Athletic Center,Away,HOUSTON-BAPTIST,njit,84,96
16,2011,Rothman Center,Away,HOUSTON-BAPTIST,fairleigh-dickinson,64,75
17,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,texas-pan-american,81,71
18,2011,DakotaDome,Away,HOUSTON-BAPTIST,south-dakota,73,90
19,2011,Betty Engelstad Sioux Center,Away,HOUSTON-BAPTIST,north-dakota,73,83
20,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,chicago-state,97,94
21,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,utah-valley,66,73
22,2011,UTPA Fieldhouse,Away,HOUSTON-BAPTIST,texas-pan-american,60,76
23,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,East Texas Baptist,64,65
24,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,njit,66,72
25,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,middle-tennessee,70,68
26,2011,McKay Events Center,Away,HOUSTON-BAPTIST,utah-valley,62,67
27,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,north-dakota,70,74
28,2011,Frank and Lucille Sharp Gymnasium,Home,HOUSTON-BAPTIST,south-dakota,87,96
29,2011,McKay Events Center,Neutral,HOUSTON-BAPTIST,njit,72,70
30,2011,,Neutral,HOUSTON-BAPTIST,north-dakota,63,65
