,year,arena,location,team,opponent,team_points,opponent_points
0,2019,JQH Arena,Home,MISSOURI-STATE,oral-roberts,84,50
1,2019,JQH Arena,Home,MISSOURI-STATE,robert-morris,74,60
2,2019,JQH Arena,Home,MISSOURI-STATE,stetson,83,70
3,2019,Sprint Center,Neutral,MISSOURI-STATE,nebraska,62,85
4,2019,Sprint Center,Neutral,MISSOURI-STATE,southern-california,80,99
5,2019,CFSB Center,Away,MISSOURI-STATE,murray-state,66,77
6,2019,Clune Arena,Away,MISSOURI-STATE,air-force,69,88
7,2019,Gill Coliseum,Away,MISSOURI-STATE,oregon-state,77,101
8,2019,JQH Arena,Home,MISSOURI-STATE,western-kentucky,84,78
9,2019,Scheels Center,Away,MISSOURI-STATE,north-dakota-state,67,74
10,2019,Convocation Center,Away,MISSOURI-STATE,arkansas-state,63,71
11,2019,JQH Arena,Home,MISSOURI-STATE,arkansas-pine-bluff,93,72
12,2019,JQH Arena,Home,MISSOURI-STATE,William Woods,110,56
13,2019,The SIU Arena,Away,MISSOURI-STATE,southern-illinois,70,75
14,2019,JQH Arena,Home,MISSOURI-STATE,valparaiso,66,82
15,2019,Hulman Center,Away,MISSOURI-STATE,indiana-state,72,57
16,2019,Carver Arena,Away,MISSOURI-STATE,bradley,69,64
17,2019,JQH Arena,Home,MISSOURI-STATE,evansville,64,70
18,2019,Knapp Center,Away,MISSOURI-STATE,drake,63,74
19,2019,JQH Arena,Home,MISSOURI-STATE,loyola-il,70,35
20,2019,JQH Arena,Home,MISSOURI-STATE,bradley,55,37
21,2019,Athletics-Recreation Center,Away,MISSOURI-STATE,valparaiso,55,54
22,2019,McLeod Center,Away,MISSOURI-STATE,northern-iowa,59,64
23,2019,JQH Arena,Home,MISSOURI-STATE,southern-illinois,65,59
24,2019,JQH Arena,Home,MISSOURI-STATE,illinois-state,66,65
25,2019,Ford Center,Away,MISSOURI-STATE,evansville,68,56
26,2019,Joseph J. Gentile Center,Away,MISSOURI-STATE,loyola-il,65,61
27,2019,JQH Arena,Home,MISSOURI-STATE,northern-iowa,43,63
28,2019,JQH Arena,Home,MISSOURI-STATE,indiana-state,67,61
29,2019,Redbird Arena,Away,MISSOURI-STATE,illinois-state,57,65
30,2019,JQH Arena,Home,MISSOURI-STATE,drake,62,73
31,2019,Scottrade Center,Neutral,MISSOURI-STATE,bradley,58,61
