,year,arena,location,team,opponent,team_points,opponent_points
0,2019,Bramlage Coliseum,Home,KANSAS-STATE,kennesaw-state,56,41
1,2019,Bramlage Coliseum,Home,KANSAS-STATE,denver,64,56
2,2019,Virgin Islands Sport & Fitness Center,Neutral,KANSAS-STATE,eastern-kentucky,95,68
3,2019,Virgin Islands Sport & Fitness Center,Neutral,KANSAS-STATE,pennsylvania,64,48
4,2019,Virgin Islands Sport & Fitness Center,Neutral,KANSAS-STATE,missouri,82,67
5,2019,Bramlage Coliseum,Home,KANSAS-STATE,lehigh,77,58
6,2019,Fiserv Forum,Away,KANSAS-STATE,marquette,71,83
7,2019,Donald W. Reynolds Center,Away,KANSAS-STATE,tulsa,46,47
8,2019,Bramlage Coliseum,Home,KANSAS-STATE,georgia-state,71,59
9,2019,Bramlage Coliseum,Home,KANSAS-STATE,southern-mississippi,55,51
10,2019,Sprint Center,Neutral,KANSAS-STATE,vanderbilt,69,58
11,2019,Bramlage Coliseum,Home,KANSAS-STATE,george-mason,59,58
12,2019,Bramlage Coliseum,Home,KANSAS-STATE,texas,47,67
13,2019,United Supermarkets Arena,Away,KANSAS-STATE,texas-tech,57,63
14,2019,Bramlage Coliseum,Home,KANSAS-STATE,west-virginia,71,69
15,2019,James H. Hilton Coliseum,Away,KANSAS-STATE,iowa-state,58,57
16,2019,Lloyd Noble Center,Away,KANSAS-STATE,oklahoma,74,61
17,2019,Bramlage Coliseum,Home,KANSAS-STATE,texas-christian,65,55
18,2019,Bramlage Coliseum,Home,KANSAS-STATE,texas-tech,58,45
19,2019,Reed Arena,Away,KANSAS-STATE,texas-am,53,65
20,2019,Gallagher-Iba Arena,Away,KANSAS-STATE,oklahoma-state,75,57
21,2019,Bramlage Coliseum,Home,KANSAS-STATE,kansas,74,67
22,2019,Ferrell Center,Away,KANSAS-STATE,baylor,70,63
23,2019,Frank Erwin Center,Away,KANSAS-STATE,texas,71,64
24,2019,Bramlage Coliseum,Home,KANSAS-STATE,iowa-state,64,78
25,2019,WVU Coliseum,Away,KANSAS-STATE,west-virginia,65,51
26,2019,Bramlage Coliseum,Home,KANSAS-STATE,oklahoma-state,85,46
27,2019,Allen Fieldhouse,Away,KANSAS-STATE,kansas,49,64
28,2019,Bramlage Coliseum,Home,KANSAS-STATE,baylor,66,60
29,2019,Ed & Rae Schollmaier Arena,Away,KANSAS-STATE,texas-christian,64,52
30,2019,Bramlage Coliseum,Home,KANSAS-STATE,oklahoma,68,53
31,2019,Sprint Center,Neutral,KANSAS-STATE,texas-christian,70,61
32,2019,Sprint Center,Neutral,KANSAS-STATE,iowa-state,59,63
33,2019,,Neutral,KANSAS-STATE,california-irvine,64,70
