,year,arena,location,team,opponent,team_points,opponent_points
0,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,Columbia International,100,68
1,2019,Stephen C. O'Connell Center,Away,CHARLESTON-SOUTHERN,florida,46,76
2,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,south-carolina-state,89,72
3,2019,Murphy Athletic Center,Away,CHARLESTON-SOUTHERN,middle-tennessee,73,76
4,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,Trinity Baptist,98,49
5,2019,Richardson Indoor Stadium,Neutral,CHARLESTON-SOUTHERN,coppin-state,93,67
6,2019,Fiserv Forum,Away,CHARLESTON-SOUTHERN,marquette,55,76
7,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,north-florida,70,76
8,2019,Timmons Arena,Away,CHARLESTON-SOUTHERN,furman,69,77
9,2019,UNF Arena,Away,CHARLESTON-SOUTHERN,north-florida,61,68
10,2019,Littlejohn Coliseum,Away,CHARLESTON-SOUTHERN,clemson,51,78
11,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,Johnson & Wales (NC),86,61
12,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,Piedmont,111,65
13,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,high-point,50,51
14,2019,Hampton Convocation Center,Away,CHARLESTON-SOUTHERN,hampton,82,94
15,2019,Willett Hall,Away,CHARLESTON-SOUTHERN,longwood,101,91
16,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,campbell,72,73
17,2019,Donald N. Dedmon Center,Away,CHARLESTON-SOUTHERN,radford,78,86
18,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,gardner-webb,74,60
19,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,presbyterian,85,84
20,2019,G.B. Hodge Center,Away,CHARLESTON-SOUTHERN,south-carolina-upstate,90,71
21,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,winthrop,72,76
22,2019,Kimmel Arena,Away,CHARLESTON-SOUTHERN,north-carolina-asheville,85,75
23,2019,Paul Porter Arena,Away,CHARLESTON-SOUTHERN,gardner-webb,74,77
24,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,radford,53,52
25,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,south-carolina-upstate,92,60
26,2019,Winthrop Coliseum,Away,CHARLESTON-SOUTHERN,winthrop,78,80
27,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,north-carolina-asheville,77,48
28,2019,Ross E.Templeton Center,Away,CHARLESTON-SOUTHERN,presbyterian,72,65
29,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,south-carolina-upstate,71,52
30,2019,John W. Pope Jr. Convocation Center,Neutral,CHARLESTON-SOUTHERN,winthrop,77,63
31,2019,John W. Pope Jr. Convocation Center,Neutral,CHARLESTON-SOUTHERN,radford,54,63
32,2019,CSU Fieldhouse,Home,CHARLESTON-SOUTHERN,florida-atlantic,68,66
33,2019,Hampton Convocation Center,Away,CHARLESTON-SOUTHERN,hampton,67,73
