,year,arena,location,team,opponent,team_points,opponent_points
0,2019,Fort Bliss,Neutral,ARKANSAS,texas,71,73
1,2019,Bud Walton Arena,Home,ARKANSAS,california-davis,81,58
2,2019,Bud Walton Arena,Home,ARKANSAS,indiana,73,72
3,2019,Bud Walton Arena,Home,ARKANSAS,montana-state,90,68
4,2019,Bud Walton Arena,Home,ARKANSAS,texas-arlington,78,60
5,2019,Bud Walton Arena,Home,ARKANSAS,florida-international,121,89
6,2019,Moby Arena,Away,ARKANSAS,colorado-state,98,74
7,2019,Bud Walton Arena,Home,ARKANSAS,western-kentucky,77,78
8,2019,Verizon Arena,Neutral,ARKANSAS,texas-san-antonio,79,67
9,2019,Bud Walton Arena,Home,ARKANSAS,georgia-tech,65,69
10,2019,Bud Walton Arena,Home,ARKANSAS,texas-state,73,70
11,2019,Bud Walton Arena,Home,ARKANSAS,austin-peay,76,65
12,2019,Reed Arena,Away,ARKANSAS,texas-am,73,71
13,2019,Bud Walton Arena,Home,ARKANSAS,florida,51,57
14,2019,Bud Walton Arena,Home,ARKANSAS,louisiana-state,88,94
15,2019,Thompson-Boling Arena,Away,ARKANSAS,tennessee,87,106
16,2019,The Pavilion at Ole Miss,Away,ARKANSAS,mississippi,67,84
17,2019,Bud Walton Arena,Home,ARKANSAS,missouri,72,60
18,2019,United Supermarkets Arena,Away,ARKANSAS,texas-tech,64,67
19,2019,Bud Walton Arena,Home,ARKANSAS,georgia,70,60
20,2019,Maravich Assembly Center,Away,ARKANSAS,louisiana-state,90,89
21,2019,Bud Walton Arena,Home,ARKANSAS,vanderbilt,69,66
22,2019,The Colonial Life Arena,Away,ARKANSAS,south-carolina,65,77
23,2019,Mizzou Arena,Away,ARKANSAS,missouri,78,79
24,2019,Bud Walton Arena,Home,ARKANSAS,mississippi-state,67,77
25,2019,Auburn Arena,Away,ARKANSAS,auburn,56,79
26,2019,Bud Walton Arena,Home,ARKANSAS,texas-am,80,87
27,2019,Rupp Arena,Away,ARKANSAS,kentucky,66,70
28,2019,Bud Walton Arena,Home,ARKANSAS,mississippi,74,73
29,2019,Memorial Gymnasium,Away,ARKANSAS,vanderbilt,84,48
30,2019,Bud Walton Arena,Home,ARKANSAS,alabama,82,70
31,2019,Bridgestone Arena,Neutral,ARKANSAS,florida,50,66
32,2019,Dunkin' Donuts Center,Away,ARKANSAS,providence,84,72
33,2019,Assembly Hall,Away,ARKANSAS,indiana,60,63
