,year,arena,location,team,opponent,team_points,opponent_points
0,2019,Xfinity Center,Home,MARYLAND,delaware,73,67
1,2019,Alumni Hall,Away,MARYLAND,navy,78,57
2,2019,Xfinity Center,Home,MARYLAND,north-carolina-at,82,59
3,2019,Xfinity Center,Home,MARYLAND,hofstra,80,69
4,2019,Xfinity Center,Home,MARYLAND,mount-st-marys,92,77
5,2019,Xfinity Center,Home,MARYLAND,marshall,104,67
6,2019,Xfinity Center,Home,MARYLAND,virginia,71,76
7,2019,Xfinity Center,Home,MARYLAND,penn-state,66,59
8,2019,Mackey Arena,Away,MARYLAND,purdue,60,62
9,2019,Royal Farms Arena,Neutral,MARYLAND,loyola-il,55,41
10,2019,Xfinity Center,Home,MARYLAND,loyola-md,94,71
11,2019,Xfinity Center,Home,MARYLAND,seton-hall,74,78
12,2019,Xfinity Center,Home,MARYLAND,radford,78,64
13,2019,Xfinity Center,Home,MARYLAND,nebraska,74,72
14,2019,Louis Brown Athletic Center,Away,MARYLAND,rutgers,77,63
15,2019,Williams Arena,Away,MARYLAND,minnesota,82,67
16,2019,Xfinity Center,Home,MARYLAND,indiana,78,75
17,2019,Xfinity Center,Home,MARYLAND,wisconsin,64,60
18,2019,Value City Arena,Away,MARYLAND,ohio-state,75,61
19,2019,Breslin Events Center,Away,MARYLAND,michigan-state,55,69
20,2019,Madison Square Garden (IV),Neutral,MARYLAND,illinois,67,78
21,2019,Xfinity Center,Home,MARYLAND,northwestern,70,52
22,2019,Kohl Center,Away,MARYLAND,wisconsin,61,69
23,2019,Pinnacle Bank Arena,Away,MARYLAND,nebraska,60,45
24,2019,Xfinity Center,Home,MARYLAND,purdue,70,56
25,2019,Crisler Arena,Away,MARYLAND,michigan,52,65
26,2019,Carver-Hawkeye Arena,Away,MARYLAND,iowa,66,65
27,2019,Xfinity Center,Home,MARYLAND,ohio-state,72,62
28,2019,Bryce Jordan Center,Away,MARYLAND,penn-state,61,78
29,2019,Xfinity Center,Home,MARYLAND,michigan,62,69
30,2019,Xfinity Center,Home,MARYLAND,minnesota,69,60
31,2019,United Center,Neutral,MARYLAND,nebraska,61,69
32,2019,Jacksonville Veteran's Memorial Arena,Neutral,MARYLAND,belmont,79,77
33,2019,Jacksonville Veteran's Memorial Arena,Neutral,MARYLAND,louisiana-state,67,69
