,year,arena,location,team,opponent,team_points,opponent_points
0,2019,Arena-Auditorium,Away,CALIFORNIA-SANTA-BARBARA,wyoming,76,66
1,2019,Scheels Center,Away,CALIFORNIA-SANTA-BARBARA,north-dakota-state,63,82
2,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,Cal Lutheran,88,32
3,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,montana-state,88,69
4,2019,CenturyLink Arena,Neutral,CALIFORNIA-SANTA-BARBARA,portland-state,76,69
5,2019,CenturyLink Arena,Neutral,CALIFORNIA-SANTA-BARBARA,idaho,66,55
6,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,sacramento-state,75,58
7,2019,Alaska Airlines Arena,Away,CALIFORNIA-SANTA-BARBARA,washington,63,67
8,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,arkansas-pine-bluff,55,45
9,2019,Tudor Fieldhouse,Away,CALIFORNIA-SANTA-BARBARA,rice,99,89
10,2019,Baxter Arena,Away,CALIFORNIA-SANTA-BARBARA,nebraska-omaha,74,85
11,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,idaho-state,84,65
12,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,san-francisco,73,71
13,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,Bethesda University (CA),109,47
14,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,cal-poly,65,56
15,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,california-riverside,72,64
16,2019,The Pavilion,Away,CALIFORNIA-SANTA-BARBARA,california-davis,69,58
17,2019,Titan Gym,Away,CALIFORNIA-SANTA-BARBARA,cal-state-fullerton,60,81
18,2019,The Walter Pyramid,Away,CALIFORNIA-SANTA-BARBARA,long-beach-state,82,71
19,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,california-irvine,62,66
20,2019,Stan Sheriff Center,Away,CALIFORNIA-SANTA-BARBARA,hawaii,75,54
21,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,cal-state-northridge,70,64
22,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,california-davis,57,61
23,2019,UC Riverside Student Recreation Center,Away,CALIFORNIA-SANTA-BARBARA,california-riverside,57,71
24,2019,Bren Events Center,Away,CALIFORNIA-SANTA-BARBARA,california-irvine,70,83
25,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,hawaii,79,61
26,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,cal-state-fullerton,82,67
27,2019,The Thunderdome,Home,CALIFORNIA-SANTA-BARBARA,long-beach-state,64,69
28,2019,The Matadome,Away,CALIFORNIA-SANTA-BARBARA,cal-state-northridge,76,74
29,2019,Robert A. Mott Gymnasium,Away,CALIFORNIA-SANTA-BARBARA,cal-poly,92,82
30,2019,Honda Center,Neutral,CALIFORNIA-SANTA-BARBARA,cal-state-northridge,71,68
31,2019,Honda Center,Neutral,CALIFORNIA-SANTA-BARBARA,cal-state-fullerton,58,64
