,year,arena,location,team,opponent,team_points,opponent_points
0,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,Mars Hill,125,62
1,2019,Coleman Coliseum,Away,APPALACHIAN-STATE,alabama,73,81
2,2019,TD Arena,Neutral,APPALACHIAN-STATE,purdue,70,92
3,2019,TD Arena,Neutral,APPALACHIAN-STATE,wichita-state,76,82
4,2019,TD Arena,Neutral,APPALACHIAN-STATE,ball-state,86,94
5,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,Winston-Salem,91,64
6,2019,Williams Arena at Minges Coliseum,Neutral,APPALACHIAN-STATE,east-carolina,81,83
7,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,howard,100,86
8,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,north-carolina-central,82,73
9,2019,Sun Dome,Away,APPALACHIAN-STATE,south-florida,69,76
10,2019,Capital One Arena,Away,APPALACHIAN-STATE,georgetown,73,83
11,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,Milligan,99,60
12,2019,Chaifetz Arena,Away,APPALACHIAN-STATE,saint-louis,55,83
13,2019,Mitchell Center,Away,APPALACHIAN-STATE,south-alabama,73,79
14,2019,Trojan Arena,Away,APPALACHIAN-STATE,troy,85,89
15,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,texas-arlington,72,82
16,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,texas-state,69,70
17,2019,The HTC Center,Away,APPALACHIAN-STATE,coastal-carolina,72,89
18,2019,Convocation Center,Away,APPALACHIAN-STATE,arkansas-state,81,82
19,2019,Jack Stephens Center,Away,APPALACHIAN-STATE,arkansas-little-rock,77,73
20,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,louisiana-lafayette,104,77
21,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,louisiana-monroe,85,84
22,2019,Strahan Coliseum,Away,APPALACHIAN-STATE,texas-state,71,74
23,2019,College Park Center,Away,APPALACHIAN-STATE,texas-arlington,68,78
24,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,coastal-carolina,88,79
25,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,georgia-state,75,80
26,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,georgia-southern,69,92
27,2019,Fant-Ewing Coliseum,Away,APPALACHIAN-STATE,louisiana-monroe,75,81
28,2019,Cajundome,Away,APPALACHIAN-STATE,louisiana-lafayette,90,80
29,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,troy,72,64
30,2019,Holmes Convocation Center,Home,APPALACHIAN-STATE,south-alabama,71,78
31,2019,Fant-Ewing Coliseum,Away,APPALACHIAN-STATE,louisiana-monroe,80,89
