,year,arena,location,team,opponent,team_points,opponent_points
0,2019,The Matadome,Away,NEW-MEXICO,cal-state-northridge,87,84
1,2019,The Pit,Home,NEW-MEXICO,iona,90,83
2,2019,The Pit,Home,NEW-MEXICO,new-mexico-state,94,98
3,2019,The Pit,Home,NEW-MEXICO,texas-el-paso,84,78
4,2019,Carver Arena,Away,NEW-MEXICO,bradley,85,75
5,2019,Pan American Center,Away,NEW-MEXICO,new-mexico-state,65,100
6,2019,Staples Center,Neutral,NEW-MEXICO,saint-marys-ca,60,85
7,2019,The Pit,Home,NEW-MEXICO,colorado,75,78
8,2019,The Pit,Home,NEW-MEXICO,central-arkansas,82,70
9,2019,The Pit,Home,NEW-MEXICO,north-texas,65,74
10,2019,The Pit,Home,NEW-MEXICO,pennsylvania,65,75
11,2019,Maddox Student Activities Center,Away,NEW-MEXICO,University of the Southwest,103,47
12,2019,Clune Arena,Away,NEW-MEXICO,air-force,65,58
13,2019,The Pit,Home,NEW-MEXICO,nevada,85,58
14,2019,The Pit,Home,NEW-MEXICO,nevada-las-vegas,69,80
15,2019,Moby Arena,Away,NEW-MEXICO,colorado-state,76,91
16,2019,Viejas Arena,Away,NEW-MEXICO,san-diego-state,77,97
17,2019,The Pit,Home,NEW-MEXICO,wyoming,83,53
18,2019,Thomas & Mack Center,Away,NEW-MEXICO,nevada-las-vegas,58,74
19,2019,The Pit,Home,NEW-MEXICO,utah-state,66,68
20,2019,Save Mart Center,Away,NEW-MEXICO,fresno-state,70,82
21,2019,The Pit,Home,NEW-MEXICO,san-diego-state,83,70
22,2019,Lawlor Events Center,Away,NEW-MEXICO,nevada,62,91
23,2019,The Pit,Home,NEW-MEXICO,san-jose-state,92,60
24,2019,The Pit,Home,NEW-MEXICO,fresno-state,73,81
25,2019,Dee Glen Smith Spectrum,Away,NEW-MEXICO,utah-state,55,71
26,2019,San Jose State Event Center,Away,NEW-MEXICO,san-jose-state,82,89
27,2019,The Pit,Home,NEW-MEXICO,colorado-state,77,65
28,2019,The Pit,Home,NEW-MEXICO,boise-state,73,72
29,2019,Arena-Auditorium,Away,NEW-MEXICO,wyoming,81,88
30,2019,Thomas & Mack Center,Neutral,NEW-MEXICO,wyoming,78,68
31,2019,Thomas & Mack Center,Neutral,NEW-MEXICO,utah-state,83,91
