,year,arena,location,team,opponent,team_points,opponent_points
0,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,Cumberland,91,58
1,2019,E.A. Diddle Arena,Away,TENNESSEE-MARTIN,western-kentucky,71,86
2,2019,Hawkins Arena,Away,TENNESSEE-MARTIN,mercer,60,77
3,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,western-illinois,92,90
4,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,north-carolina-asheville,87,70
5,2019,Devlin Fieldhouse,Away,TENNESSEE-MARTIN,tulane,74,87
6,2019,Freedom Hall Civic Center,Away,TENNESSEE-MARTIN,east-tennessee-state,62,80
7,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,Brescia,108,79
8,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,chattanooga,75,72
9,2019,Save Mart Center,Away,TENNESSEE-MARTIN,fresno-state,53,93
10,2019,Stroh Center,Away,TENNESSEE-MARTIN,bowling-green-state,80,94
11,2019,Lantz Arena,Away,TENNESSEE-MARTIN,eastern-illinois,87,92
12,2019,Show Me Center,Away,TENNESSEE-MARTIN,southeast-missouri-state,69,74
13,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,murray-state,77,98
14,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,austin-peay,70,72
15,2019,McBrayer Arena,Away,TENNESSEE-MARTIN,eastern-kentucky,73,97
16,2019,Ellis T. Johnson Arena,Away,TENNESSEE-MARTIN,morehead-state,77,85
17,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,eastern-illinois,64,66
18,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,southern-illinois-edwardsville,85,69
19,2019,Gentry Center Complex,Away,TENNESSEE-MARTIN,tennessee-state,67,68
20,2019,Curb Event Center,Away,TENNESSEE-MARTIN,belmont,67,82
21,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,jacksonville-state,66,64
22,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,tennessee-tech,77,58
23,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,southeast-missouri-state,81,72
24,2019,Sam Vadalabene Center,Away,TENNESSEE-MARTIN,southern-illinois-edwardsville,73,69
25,2019,CFSB Center,Away,TENNESSEE-MARTIN,murray-state,75,85
26,2019,Winfield Dunn Center,Away,TENNESSEE-MARTIN,austin-peay,78,92
27,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,belmont,67,112
28,2019,Skyhawk Arena,Home,TENNESSEE-MARTIN,tennessee-state,91,86
29,2019,Ford Center,Neutral,TENNESSEE-MARTIN,eastern-illinois,78,71
30,2019,Ford Center,Neutral,TENNESSEE-MARTIN,jacksonville-state,81,88
