,year,arena,location,team,opponent,team_points,opponent_points
0,2019,University of Dayton Arena,Away,NORTH-FLORIDA,dayton,70,78
1,2019,Bryce Jordan Center,Away,NORTH-FLORIDA,penn-state,72,87
2,2019,UNF Arena,Home,NORTH-FLORIDA,Edward Waters,95,83
3,2019,Ervin J. Nutter Center,Away,NORTH-FLORIDA,wright-state,72,89
4,2019,Hard Rock Hotel Riviera Maya,Neutral,NORTH-FLORIDA,southern-mississippi,64,48
5,2019,Hard Rock Hotel Riviera Maya,Neutral,NORTH-FLORIDA,jacksonville-state,78,83
6,2019,Stephen C. O'Connell Center,Away,NORTH-FLORIDA,florida,66,98
7,2019,UNF Arena,Home,NORTH-FLORIDA,florida-am,81,62
8,2019,CSU Fieldhouse,Away,NORTH-FLORIDA,charleston-southern,76,70
9,2019,Williams Arena,Away,NORTH-FLORIDA,minnesota,71,80
10,2019,FIU Arena,Away,NORTH-FLORIDA,florida-international,89,102
11,2019,UNF Arena,Home,NORTH-FLORIDA,charleston-southern,68,61
12,2019,Donald L. Tucker Center,Away,NORTH-FLORIDA,florida-state,81,95
13,2019,Auburn Arena,Away,NORTH-FLORIDA,auburn,49,95
14,2019,UNF Arena,Home,NORTH-FLORIDA,Florida National University,104,76
15,2019,UNF Arena,Home,NORTH-FLORIDA,north-alabama,96,67
16,2019,Allen Arena,Away,NORTH-FLORIDA,lipscomb,66,81
17,2019,UNF Arena,Home,NORTH-FLORIDA,florida-gulf-coast,87,66
18,2019,Edmunds Center,Away,NORTH-FLORIDA,stetson,87,77
19,2019,Vines Center,Away,NORTH-FLORIDA,liberty,64,70
20,2019,UNF Arena,Home,NORTH-FLORIDA,njit,72,76
21,2019,UNF Arena,Home,NORTH-FLORIDA,jacksonville,81,86
22,2019,Alico Arena,Away,NORTH-FLORIDA,florida-gulf-coast,80,88
23,2019,KSU Convocation Center,Away,NORTH-FLORIDA,kennesaw-state,64,81
24,2019,UNF Arena,Home,NORTH-FLORIDA,lipscomb,55,92
25,2019,Flowers Hall,Away,NORTH-FLORIDA,north-alabama,82,73
26,2019,UNF Arena,Home,NORTH-FLORIDA,kennesaw-state,80,57
27,2019,NJIT Wellness and Events Center,Away,NORTH-FLORIDA,njit,64,63
28,2019,Swisher Gymnasium,Away,NORTH-FLORIDA,jacksonville,80,73
29,2019,UNF Arena,Home,NORTH-FLORIDA,liberty,75,70
30,2019,UNF Arena,Home,NORTH-FLORIDA,stetson,77,67
31,2019,UNF Arena,Home,NORTH-FLORIDA,north-alabama,76,66
32,2019,Vines Center,Away,NORTH-FLORIDA,liberty,63,71
