,year,arena,location,team,opponent,team_points,opponent_points
0,2019,Draddy Gymnasium,Away,ELON,manhattan,62,56
1,2019,Schar Center,Home,ELON,north-carolina,67,116
2,2019,Schar Center,Home,ELON,Milligan,98,71
3,2019,A.G. Spanos Center,Neutral,ELON,abilene-christian,56,72
4,2019,A.G. Spanos Center,Neutral,ELON,california-riverside,64,77
5,2019,A.G. Spanos Center,Away,ELON,pacific,57,65
6,2019,Schar Center,Home,ELON,Central Pennsylvania College,92,59
7,2019,Schar Center,Home,ELON,boston-university,58,65
8,2019,Schar Center,Home,ELON,furman,77,98
9,2019,Schar Center,Home,ELON,north-carolina-greensboro,74,75
10,2019,Schar Center,Home,ELON,canisius,91,92
11,2019,KSU Convocation Center,Away,ELON,kennesaw-state,76,67
12,2019,Municipal Auditorium,Away,ELON,missouri-kansas-city,59,95
13,2019,Schar Center,Home,ELON,towson,60,77
14,2019,Schar Center,Home,ELON,james-madison,68,65
15,2019,Daskalakis Athletic Center,Away,ELON,drexel,65,79
16,2019,Bob Carpenter Center,Away,ELON,delaware,65,77
17,2019,Schar Center,Home,ELON,northeastern,70,81
18,2019,Schar Center,Home,ELON,hofstra,71,74
19,2019,Kaplan Arena at William and Mary Hall,Away,ELON,william-mary,76,71
20,2019,TD Arena,Away,ELON,college-of-charleston,53,72
21,2019,Trask Coliseum,Away,ELON,north-carolina-wilmington,89,82
22,2019,Schar Center,Home,ELON,delaware,57,56
23,2019,Alumni Gym,Home,ELON,drexel,63,67
24,2019,Mack Sports Complex,Away,ELON,hofstra,61,102
25,2019,Matthews Arena,Away,ELON,northeastern,60,72
26,2019,Schar Center,Home,ELON,william-mary,74,84
27,2019,Schar Center,Home,ELON,north-carolina-wilmington,84,77
28,2019,Schar Center,Home,ELON,college-of-charleston,74,84
29,2019,JMU Convocation Center,Away,ELON,james-madison,73,58
30,2019,SECU Arena,Away,ELON,towson,86,66
31,2019,North Charleston Coliseum,Neutral,ELON,north-carolina-wilmington,86,93
