,year,arena,location,team,opponent,team_points,opponent_points
0,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,weber-state,83,66
1,2019,The Pavilion,Away,SAN-DIEGO,california-davis,76,57
2,2019,Alaska Airlines Arena,Away,SAN-DIEGO,washington,63,66
3,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,San Diego Christian,95,47
4,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,colorado,70,64
5,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,jackson-state,76,58
6,2019,The Pavilion at Ole Miss,Away,SAN-DIEGO,mississippi,86,93
7,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,long-beach-state,74,70
8,2019,Viejas Arena,Away,SAN-DIEGO,san-diego-state,73,61
9,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,cal-state-northridge,82,68
10,2019,Matthew Knight Arena,Away,SAN-DIEGO,oregon,55,65
11,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,northern-colorado,85,65
12,2019,Orleans Arena,Neutral,SAN-DIEGO,washington-state,82,75
13,2019,Orleans Arena,Neutral,SAN-DIEGO,drake,103,110
14,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,grand-canyon,61,58
15,2019,Leavey Center,Away,SAN-DIEGO,santa-clara,56,68
16,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,pacific,73,64
17,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,pepperdine,71,76
18,2019,Chiles Center,Away,SAN-DIEGO,portland,76,55
19,2019,McKeon Pavilion,Away,SAN-DIEGO,saint-marys-ca,59,76
20,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,loyola-marymount,71,58
21,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,san-francisco,67,63
22,2019,McCarthey Athletic Center,Away,SAN-DIEGO,gonzaga,69,85
23,2019,Albert Gersten Pavilion,Away,SAN-DIEGO,loyola-marymount,65,63
24,2019,Firestone Fieldhouse,Away,SAN-DIEGO,pepperdine,67,70
25,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,brigham-young,82,88
26,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,gonzaga,67,79
27,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,portland,63,52
28,2019,Jenny Craig Pavillion,Home,SAN-DIEGO,saint-marys-ca,46,66
29,2019,War Memorial Gymnasium,Away,SAN-DIEGO,san-francisco,91,90
30,2019,Marriott Center,Away,SAN-DIEGO,brigham-young,73,87
31,2019,Orleans Arena,Neutral,SAN-DIEGO,portland,67,47
32,2019,Orleans Arena,Neutral,SAN-DIEGO,santa-clara,62,45
33,2019,Orleans Arena,Neutral,SAN-DIEGO,brigham-young,80,57
34,2019,Orleans Arena,Neutral,SAN-DIEGO,saint-marys-ca,62,69
35,2019,FedExForum,Away,SAN-DIEGO,memphis,60,74
